word,score,wordCount,NN_Rank
@hacienda,-2.7561135,1,11771
@khleo_t,-2.7561135,1,11772
getoverit,-2.7561135,1,11773
beablessing,-2.7561135,1,11774
freeweed,-2.7561135,1,11775
@sexcblkdiamond,-2.7561135,1,11776
@genobrown_89,-2.7561135,1,11777
@nicboyd24,-2.7561135,1,11778
@tshavonne,-2.7561135,1,11779
smh!oh,-2.7561135,1,11780
hubbards,-2.7561135,1,11781
@camilleleahh,-2.7561135,1,11782
@mehcadbrooks,-2.7561135,1,11783
@treysongz,-2.7561135,1,11784
@msdebbieallen,-2.7561135,3,11785
@blahsipin,-2.7561135,1,11786
piage,-2.7561135,2,11787
@britt3marie3,-2.7561135,1,11788
@nataliemccoy,-2.7561135,1,11789
gianlt,-2.7561135,1,11790
justicetonight,-2.7561135,1,11791
@stagger5,-2.7561135,1,11792
beatfull,-2.7561135,1,11793
9:00,-2.7561135,1,11794
a'cintests,-2.7561135,1,11795
reyer,-2.7561135,1,11796
@lilysquilts,-2.7561135,1,11797
@sewjustinesew,-2.7561135,1,11798
@cnorman11,-2.7561135,2,11799
@autumnphillips4,-2.7561135,2,11800
kittyrape,-2.7561135,1,11801
@ellahogan28,-2.7561135,1,11802
itwasillegal,-2.7561135,1,11803
slutbags,-2.7561135,2,11804
love~,-2.7561135,1,11805
@a_vastano,-2.7561135,1,11806
â—•â€¿-,-2.7561135,1,11807
graveencounters,-2.7561135,1,11808
@carowild,-2.7561135,1,11809
cure=,-2.7561135,1,11810
menai,-2.7561135,1,11811
fun!!!rt,-2.7561135,1,11812
@singangieb,-2.7561135,1,11813
spdmom,-2.7561135,4,11814
empty.âœ¿â,-2.7561135,1,11815
focused!â€,-2.7561135,1,11816
drianca,-2.7561135,1,11817
~~~~,-2.7561135,2,11818
@sterling8music,-2.7561135,1,11819
@tango2paris,-2.7561135,1,11820
@arielaparicio,-2.7561135,1,11821
@griffnyc,-2.7561135,1,11822
@marin_nyc,-2.7561135,1,11823
@enengin,-2.7561135,1,11824
â€œ@margodegange,-2.7561135,1,11825
@ceoquisha,-2.7561135,1,11826
wamego,-2.7561135,1,11827
skiza,-2.7561135,1,11828
@daluvleekay,-2.7561135,1,11829
sighsofrelief,-2.7561135,2,11830
@saluteme_bxtchx,-2.7561135,1,11831
rockchalk,-2.7561135,1,11832
hebu,-2.7561135,1,11833
@_threeg,-2.7561135,1,11834
@logankellams,-2.7561135,1,11835
@sarahlydon89,-2.7561135,1,11836
imnottheone,-2.7561135,1,11837
@rayguitarman,-2.7561135,1,11838
@tcheng03,-2.7561135,1,11839
tiredd,-2.7561135,1,11840
@yesreallyangel,-2.7561135,1,11841
@dford10,-2.7561135,1,11842
@nicknewbould,-2.7561135,1,11843
toolatetochangeanythingnow,-2.7561135,1,11844
@_hamme,-2.7561135,1,11845
@inspire_us,-2.7561135,2,11846
@ivegotdapower,-2.7561135,1,11847
hatar,-2.7561135,5,11848
skolmaten,-2.7561135,1,11849
elbowy,-2.7561135,1,11850
justwanttorelax,-2.7561135,2,11851
@jordynnedeann,-2.7561135,1,11852
@mozaalmazrou,-2.7561135,1,11853
@debsmonkey,-2.7561135,1,11854
christmasdecorations,-2.7561135,1,11855
@qz_world,-2.7561135,1,11856
musicalgeek,-2.7561135,2,11857
@leasantoss,-2.7561135,1,11858
deschenel,-2.7561135,2,11859
@lekeg1,-2.7561135,2,11860
@nnnadroj,-2.7561135,1,11861
hateatt,-2.7561135,2,11862
timetorelax,-2.7561135,2,11863
info@jamiesgourmet.com.au,-2.7561135,1,11864
@victorrizzuto,-2.7561135,1,11865
@christianrep,-2.7561135,1,11866
-psalm,-2.7561135,2,11867
@lewis_bradley,-2.7561135,1,11868
brokecollegestudent,-2.7561135,1,11869
â€œ@j_balla,-2.7561135,1,11870
sandwichâ€,-2.7561135,1,11871
bitchquitplayin,-2.7561135,1,11872
slapppp,-2.7561135,1,11873
@janey_platty,-2.7561135,1,11874
@tinkyjen,-2.7561135,1,11875
@madehach,-2.7561135,1,11876
o.m.g,-2.7561135,1,11877
@jonforeman,-2.7561135,5,11878
seesta,-2.7561135,1,11879
@the_will_allen,-2.7561135,2,11880
~unknown,-2.7561135,4,11881
î„†î‘ˆîˆ,-2.7561135,1,11882
@lorenmaring,-2.7561135,1,11883
@sportscenter,-2.7561135,1,11884
â€œ@domdevries,-2.7561135,1,11885
lovethislifeâ€givee,-2.7561135,1,11886
@pennjillette,-2.7561135,1,11887
@nick_piett,-2.7561135,1,11888
@foneseth,-2.7561135,1,11889
jehoshaphat,-2.7561135,15,11890
hoodbooger,-2.7561135,1,11891
@prendizzler,-2.7561135,1,11892
9/11,-2.7561135,1,11893
extraslow,-2.7561135,1,11894
@annamartz4,-2.7561135,1,11895
satv,-2.7561135,1,11896
@hel_kel22,-2.7561135,1,11897
again-_-,-2.7561135,1,11898
shocked!bitch,-2.7561135,1,11899
@emleefaye,-2.7561135,1,11900
@cornerstonecity,-2.7561135,6,11901
@chammond63,-2.7561135,1,11902
@skynewsbreak,-2.7561135,1,11903
accidentallyy,-2.7561135,1,11904
@speechpath68,-2.7561135,1,11905
christmad,-2.7561135,2,11906
@fearmoho,-2.7561135,1,11907
maclaine,-2.7561135,1,11908
@mrteller,-2.7561135,1,11909
@alicat0120,-2.7561135,1,11910
@ozmo_x,-2.7561135,1,11911
hïƒï‰,-2.7561135,1,11912
preminition,-2.7561135,1,11913
@lafer_94,-2.7561135,2,11914
^o^)/,-2.7561135,1,11915
tomorrow.î€¶,-2.7561135,2,11916
@yesiamquest,-2.7561135,1,11917
@inasar,-2.7561135,1,11918
land!must,-2.7561135,1,11919
there.its,-2.7561135,1,11920
@jason_wacker,-2.7561135,1,11921
@jenellethemodel,-2.7561135,1,11922
@emmakete19,-2.7561135,1,11923
otfailure,-2.7561135,1,11924
@curtmega,-2.7561135,1,11925
lordhelpme,-2.7561135,1,11926
@imax,-2.7561135,1,11927
funnnnn,-2.7561135,1,11928
fuckinf,-2.7561135,1,11929
rechael,-2.7561135,3,11930
kapscarter,-2.7561135,3,11931
tahoe2011,-2.7561135,1,11932
@carlyfernandes,-2.7561135,1,11933
14:17,-2.7561135,1,11934
zeetamil,-2.7561135,1,11935
mayakkamenna,-2.7561135,1,11936
lubbly,-2.7561135,1,11937
@willcon1way,-2.7561135,1,11938
@backbeatsvocal,-2.7561135,1,11939
@gina_mick,-2.7561135,1,11940
@lisapatb,-2.7561135,3,11941
@mollywilensky,-2.7561135,1,11942
4your,-2.7561135,4,11943
ole&olã,-2.7561135,4,11944
-_______-,-2.7561135,1,11945
gonnatakeforever,-2.7561135,1,11946
gudnyt,-2.7561135,3,11947
@dreadhead1384,-2.7561135,1,11948
@tubzhoney,-2.7561135,1,11949
external~,-2.7561135,2,11950
@_rpayne,-2.7561135,1,11951
needturkey,-2.7561135,1,11952
~internally,-2.7561135,2,11953
@sweet_n_spicy23,-2.7561135,2,11954
@xmadlorix,-2.7561135,1,11955
evenmorehungrynow,-2.7561135,1,11956
@mjoens,-2.7561135,1,11957
@mcshitty20,-2.7561135,1,11958
nso12,-2.7561135,1,11959
@fizzarahman,-2.7561135,1,11960
@pauldoc90,-2.7561135,1,11961
weinerprobz,-2.7561135,1,11962
@badgergravling,-2.7561135,1,11963
@k_schaffernoth,-2.7561135,1,11964
shopn,-2.7561135,1,11965
@teekayy,-2.7561135,1,11966
@meeemmss,-2.7561135,1,11967
@bryannalonick,-2.7561135,1,11968
cutnoart,-2.7561135,4,11969
@ralphie559,-2.7561135,1,11970
@just_stark,-2.7561135,1,11971
mrs.wilcox,-2.7561135,2,11972
@mapleleafs,-2.7561135,1,11973
@hailey_mills,-2.7561135,1,11974
diondemandsrespect,-2.7561135,1,11975
davidjschwartz,-2.7561135,1,11976
@bronrsmith,-2.7561135,3,11977
theorion,-2.7561135,1,11978
90yr,-2.7561135,1,11979
otthappiness,-2.7561135,1,11980
thisisnew,-2.7561135,1,11981
@omcgee82,-2.7561135,1,11982
@paulyv12,-2.7561135,1,11983
s**t,-2.7561135,1,11984
f***ing,-2.7561135,1,11985
christmas=,-2.7561135,1,11986
@laurenkatebooks,-2.7561135,1,11987
@honey_baddazz21,-2.7561135,1,11988
o'neil,-2.7561135,1,11989
@thelisagraves,-2.7561135,1,11990
@hartramsey,-2.7561135,6,11991
@disneyprinc_ess,-2.7561135,1,11992
@jimenalongoriag,-2.7561135,2,11993
eleazar,-2.7561135,2,11994
saludame,-2.7561135,2,11995
@longoriajuliana,-2.7561135,2,11996
nudephotorevolutionary,-2.7561135,1,11997
torment?~shantideva,-2.7561135,1,11998
youtube.com/watch?v=2cqfrs,-2.7561135,1,11999
arrrhhh,-2.7561135,1,12000
anxioussss,-2.7561135,1,12001
minutesâ€,-2.7561135,1,12002
gaga+minaj,-2.7561135,1,12003
socscisymp,-2.7561135,2,12004
udayton,-2.7561135,2,12005
udcjs,-2.7561135,2,12006
shutzefrontdoor,-2.7561135,1,12007
"rt""@revrunwisdom",-2.7561135,4,12008
@trisharolfe,-2.7561135,1,12009
napsss,-2.7561135,1,12010
@udid_bibu,-2.7561135,1,12011
@niamh_louisee,-2.7561135,1,12012
tomorrow:/,-2.7561135,1,12013
@deltops,-2.7561135,1,12014
@mrctn615,-2.7561135,13,12015
@arianecdesign,-2.7561135,1,12016
@philv3003,-2.7561135,2,12017
route.slowly,-2.7561135,2,12018
killthemwithkindness,-2.7561135,1,12019
@taylor_condon,-2.7561135,1,12020
ipub,-2.7561135,1,12021
15:1,-2.7561135,1,12022
@occupationally,-2.7561135,1,12023
@terryfoster971,-2.7561135,1,12024
t-9,-2.7561135,1,12025
@derynba,-2.7561135,1,12026
@midwest_ad,-2.7561135,1,12027
eminemlookalike,-2.7561135,1,12028
@auqmy,-2.7561135,1,12029
amatuerhour,-2.7561135,1,12030
merrychristmas,-2.7561135,2,12031
wasteofagoodnapday,-2.7561135,2,12032
nooneneedshistorytobeatrophywifeâ€,-2.7561135,2,12033
â€œ@kickn_itwkam,-2.7561135,1,12034
@sarahhstifflerr,-2.7561135,1,12035
teamvancouver,-2.7561135,1,12036
fool!â€,-2.7561135,1,12037
@avneet_b,-2.7561135,1,12038
@kadield,-2.7561135,1,12039
computicket,-2.7561135,1,12040
usualsundayroutine,-2.7561135,2,12041
@debilish_mynx,-2.7561135,1,12042
@benstratton1,-2.7561135,1,12043
iâ€,-2.7561135,6,12044
@farririzvi,-2.7561135,1,12045
shagird,-2.7561135,1,12046
@trevorcrighton,-2.7561135,1,12047
shootmenow,-2.7561135,1,12048
goodmornin,-2.7561135,1,12049
@emily_huddle,-2.7561135,2,12050
@kota_gothoesmad,-2.7561135,1,12051
foord,-2.7561135,1,12052
@miichellee97,-2.7561135,1,12053
@tysonwillms,-2.7561135,1,12054
@shaymitch,-2.7561135,1,12055
christ.praise,-2.7561135,1,12056
@professorgreen,-2.7561135,1,12057
@mattcloke,-2.7561135,1,12058
ââœ,-2.7561135,2,12059
itllbeworthitwhensheseesit,-2.7561135,1,12060
ââ˜€~â˜€â,-2.7561135,2,12061
@fabiancooper,-2.7561135,1,12062
you.â˜€â,-2.7561135,2,12063
lolâ€,-2.7561135,2,12064
@zbleumoon,-2.7561135,2,12065
@precisionprod,-2.7561135,1,12066
â€œ@fbemusic,-2.7561135,1,12067
@zeerazic,-2.7561135,1,12068
@rolandpollard,-2.7561135,1,12069
@seneeshearer23,-2.7561135,1,12070
@turkeyturner,-2.7561135,2,12071
havno,-2.7561135,1,12072
god.â,-2.7561135,1,12073
â«@modymolly,-2.7561135,1,12074
@shawiclaff,-2.7561135,1,12075
@staceyclaffey,-2.7561135,1,12076
   ,-2.7561135,81,12077
claffey,-2.7561135,1,12078
whyitsgreaselightening,-2.7561135,2,12079
cancellled,-2.7561135,1,12080
@crotched_mtn,-2.7561135,1,12081
@twinatlantic,-2.7561135,1,12082
@kelseywalker10,-2.7561135,1,12083
@ricapica,-2.7561135,1,12084
babirs,-2.7561135,1,12085
yankeeswap,-2.7561135,2,12086
eveyrwhere,-2.7561135,1,12087
pennstate,-2.7561135,1,12088
@janawalker10,-2.7561135,1,12089
thoughtsofsuicide,-2.7561135,1,12090
@rchow7,-2.7561135,1,12091
@miggyluv,-2.7561135,1,12092
@b16_a1,-2.7561135,1,12093
butthatsjustme,-2.7561135,1,12094
e.lynn.harris,-2.7561135,1,12095
forward~,-2.7561135,1,12096
b*tches,-2.7561135,1,12097
schlotzskys,-2.7561135,1,12098
ihopeididntblowit,-2.7561135,1,12099
areyouamerican,-2.7561135,1,12100
needwaterproofboots,-2.7561135,1,12101
nov10,-2.7561135,1,12102
tirimassu,-2.7561135,1,12103
@mcgillu,-2.7561135,1,12104
solidaritã,-2.7561135,1,12105
@ohmyjessie,-2.7561135,1,12106
afraidofpolice,-2.7561135,1,12107
@truckmona,-2.7561135,1,12108
@biggayjohn,-2.7561135,1,12109
@emmyloopy,-2.7561135,1,12110
â€œ@travelligence,-2.7561135,1,12111
quotethat,-2.7561135,1,12112
@cthulhuchick,-2.7561135,1,12113
@la_jade,-2.7561135,1,12114
îƒî˜î‡îžîîîˆî“îœªî‘î„‡,-2.7561135,1,12115
letmesleep,-2.7561135,1,12116
@kaatheeeerine,-2.7561135,1,12117
@dionnelister,-2.7561135,1,12118
ms.limas,-2.7561135,1,12119
likewater,-2.7561135,1,12120
@mistablock,-2.7561135,1,12121
cookerâ€,-2.7561135,1,12122
@bubbly_ank,-2.7561135,1,12123
whathasmylifecometo,-2.7561135,1,12124
@adamrichman,-2.7561135,1,12125
@drewwatkins3,-2.7561135,1,12126
loserrr,-2.7561135,1,12127
@bridgettenp,-2.7561135,1,12128
@codygerdeman,-2.7561135,1,12129
@usmcnamvet1968,-2.7561135,1,12130
11/30/11,-2.7561135,1,12131
@buckhollywood,-2.7561135,1,12132
choclat,-2.7561135,2,12133
~jg,-2.7561135,1,12134
lmfa,-2.7561135,2,12135
@heinzschrader,-2.7561135,3,12136
kapowerful,-2.7561135,3,12137
:],-2.7561135,2,12138
bucketformytears,-2.7561135,1,12139
@mr_grimshaw,-2.7561135,1,12140
nonfootball,-2.7561135,2,12141
@thck_w_it88,-2.7561135,3,12142
@im_a_key_pa,-2.7561135,1,12143
@matt_johnson_mo,-2.7561135,1,12144
@joeyclown,-2.7561135,1,12145
@beatbybutta,-2.7561135,1,12146
bangbangbangvamanosvamanos,-2.7561135,2,12147
tolts,-2.7561135,1,12148
yourock,-2.7561135,1,12149
@the_stone_roses,-2.7561135,1,12150
12:20,-2.7561135,3,12151
@viviensabel,-2.7561135,1,12152
scorgasm,-2.7561135,1,12153
"crash,""(wikipedia",-2.7561135,2,12154
@danilic,-2.7561135,1,12155
@dallascowboys,-2.7561135,3,12156
story+,-2.7561135,1,12157
bluenwhitepower,-2.7561135,3,12158
@gc51,-2.7561135,1,12159
@megan_westt,-2.7561135,1,12160
@suzy_leeds,-2.7561135,1,12161
@christyybeeasyy,-2.7561135,1,12162
@ngrant60,-2.7561135,1,12163
@metalcinephile,-2.7561135,1,12164
@pottyplant,-2.7561135,1,12165
@bugjuice3,-2.7561135,1,12166
rasclart,-2.7561135,1,12167
@toorah,-2.7561135,1,12168
@imawalkinglick,-2.7561135,1,12169
@_therealmk,-2.7561135,1,12170
@hoiitschanel,-2.7561135,1,12171
@chiquitaannshow,-2.7561135,1,12172
bar@youngbuck,-2.7561135,2,12173
@xkrissyyalicia,-2.7561135,1,12174
@lollydaskal,-2.7561135,1,12175
@taratotty,-2.7561135,1,12176
@mtsuroxy7,-2.7561135,1,12177
@mindyjensey,-2.7561135,1,12178
@jager_pleass,-2.7561135,1,12179
homework!-_-,-2.7561135,1,12180
@mrmatthewtodd,-2.7561135,2,12181
@jillian_mcnamee,-2.7561135,1,12182
freakinh,-2.7561135,1,12183
2daysandchange,-2.7561135,1,12184
@nphx,-2.7561135,2,12185
@scottesavage,-2.7561135,2,12186
@pink,-2.7561135,1,12187
freezinggg,-2.7561135,2,12188
@urrricainthe,-2.7561135,1,12189
@ovcallyoxo,-2.7561135,1,12190
@vjunaid,-2.7561135,1,12191
@danmax89,-2.7561135,1,12192
@sourcelessons,-2.7561135,1,12193
crazy!(:lmao,-2.7561135,1,12194
-p.s,-2.7561135,1,12195
justin<3,-2.7561135,1,12196
itstooearly,-2.7561135,1,12197
arggghhhhh,-2.7561135,1,12198
@jamesbean5,-2.7561135,1,12199
which'd,-2.7561135,1,12200
@teel2chainz,-2.7561135,1,12201
uline,-2.7561135,1,12202
allah.if,-2.7561135,1,12203
@glambr,-2.7561135,1,12204
@fatalfellow,-2.7561135,1,12205
@alywalansky,-2.7561135,1,12206
truestory,-2.7561135,1,12207
@joeyhodges,-2.7561135,1,12208
presence.~the,-2.7561135,1,12209
@arkaikclothing,-2.7561135,1,12210
monthers,-2.7561135,2,12211
strength.â€,-2.7561135,1,12212
@astrobass87,-2.7561135,1,12213
@megfells,-2.7561135,1,12214
christtheking,-2.7561135,2,12215
justwantapurebernie,-2.7561135,1,12216
ilovemovies,-2.7561135,1,12217
@aimeetweets4u,-2.7561135,1,12218
@toyawright,-2.7561135,1,12219
studentathleteproblems,-2.7561135,1,12220
@samosa_n_soup,-2.7561135,1,12221
@brookecrain32,-2.7561135,1,12222
@wellyourewrong,-2.7561135,1,12223
tworld,-2.7561135,3,12224
-eddie,-2.7561135,3,12225
theartofwar,-2.7561135,1,12226
yeshua_messiah,-2.7561135,1,12227
does.that.even.make.sense,-2.7561135,1,12228
@clutchporter,-2.7561135,1,12229
@ijuzwannadanz,-2.7561135,1,12230
4:26,-2.7561135,1,12231
kickingoff,-2.7561135,1,12232
âž¨,-2.7561135,2,12233
rtâ€œ@justsay_max,-2.7561135,1,12234
rs.10,-2.7561135,1,12235
@ramyakannan,-2.7561135,1,12236
8:10,-2.7561135,2,12237
7:30am,-2.7561135,1,12238
@spiritual_c0ach,-2.7561135,1,12239
lifesecret,-2.7561135,1,12240
~unk,-2.7561135,3,12241
:'(,-2.7561135,53,12242
@claccdude_ctn,-2.7561135,3,12243
creativator,-2.7561135,3,12244
@alishasmith4,-2.7561135,1,12245
@bschlieger,-2.7561135,1,12246
@devonstonee,-2.7561135,1,12247
yallll,-2.7561135,1,12248
@owslibrary,-2.7561135,2,12249
@mrstavrospark,-2.7561135,1,12250
@firstdogonmoon,-2.7561135,1,12251
gobolts,-2.7561135,1,12252
sometimesss,-2.7561135,2,12253
@carolinehirons,-2.7561135,2,12254
welcomethe,-2.7561135,1,12255
@jordanpiano,-2.7561135,2,12256
"8,ima",-2.7561135,1,12257
ilovetraffic,-2.7561135,1,12258
glendening,-2.7561135,1,12259
@caleglendening,-2.7561135,1,12260
â˜â˜¾,-2.7561135,1,12261
cheapgift,-2.7561135,1,12262
302-,-2.7561135,1,12263
furnad,-2.7561135,1,12264
@k_diddddy,-2.7561135,1,12265
@iamchrisneal,-2.7561135,1,12266
dteal,-2.7561135,1,12267
cheerwine,-2.7561135,1,12268
@kaleysays,-2.7561135,1,12269
@thelastmilesq,-2.7561135,1,12270
nwexpatriates,-2.7561135,2,12271
quincey,-2.7561135,1,12272
nomorepain,-2.7561135,3,12273
@oliviaa_zizzoo,-2.7561135,1,12274
@texmex817,-2.7561135,1,12275
suddenandrelentlessdisappointment,-2.7561135,1,12276
whoooooaaaa,-2.7561135,1,12277
@chi_manni,-2.7561135,1,12278
@devin_janelle,-2.7561135,1,12279
chickboy,-2.7561135,1,12280
prokastinated,-2.7561135,2,12281
@philscutt,-2.7561135,1,12282
@joestrauss,-2.7561135,1,12283
@shutupdude,-2.7561135,1,12284
myself.~muhammad,-2.7561135,1,12285
@davidsonrva,-2.7561135,1,12286
hot5,-2.7561135,1,12287
weekofjoy,-2.7561135,1,12288
@madelineerich8,-2.7561135,1,12289
@carasharko,-2.7561135,1,12290
huhot,-2.7561135,1,12291
~richard,-2.7561135,15,12292
@nursefriendly,-2.7561135,1,12293
retweetin,-2.7561135,2,12294
â€œ@samihox,-2.7561135,1,12295
rehursal,-2.7561135,1,12296
concertt,-2.7561135,1,12297
dieinafire,-2.7561135,1,12298
@japaciorek,-2.7561135,1,12299
@kclem10,-2.7561135,1,12300
@laikenbritt,-2.7561135,2,12301
@rfletch43,-2.7561135,1,12302
â€œ@prettyboiblaze,-2.7561135,1,12303
nothin',-2.7561135,1,12304
@usaopoly,-2.7561135,1,12305
@joycedidonato,-2.7561135,2,12306
wpix,-2.7561135,2,12307
@hannybananyyy,-2.7561135,1,12308
@vinniepizza,-2.7561135,1,12309
@emmacarter23,-2.7561135,1,12310
@surehands_21,-2.7561135,1,12311
palatka,-2.7561135,1,12312
owait,-2.7561135,1,12313
@mrssheylaknight,-2.7561135,1,12314
obbz,-2.7561135,1,12315
@theellenshow,-2.7561135,2,12316
@deefizzy,-2.7561135,1,12317
whatareyousayin,-2.7561135,1,12318
@brittany3693,-2.7561135,1,12319
@hollykeeling09,-2.7561135,1,12320
@drewsdays,-2.7561135,1,12321
â£250,-2.7561135,1,12322
steakout,-2.7561135,1,12323
@erinlaw8â€,-2.7561135,1,12324
itwillbeagrandtime,-2.7561135,2,12325
@jullliabetch,-2.7561135,1,12326
strongsville,-2.7561135,1,12327
lbk,-2.7561135,2,12328
@laurenncosgrove,-2.7561135,1,12329
herecomes$$$$,-2.7561135,1,12330
applications-.-,-2.7561135,2,12331
@drkproducerwo87,-2.7561135,1,12332
@voguemagazine,-2.7561135,1,12333
@ichrisg2009,-2.7561135,1,12334
oregonducks,-2.7561135,1,12335
valenciaâ€,-2.7561135,1,12336
@siobhanisabelle,-2.7561135,1,12337
locals~,-2.7561135,1,12338
@jannysoul,-2.7561135,1,12339
@patriciadenise,-2.7561135,1,12340
dontfuckwitpapa,-2.7561135,1,12341
@coldplays,-2.7561135,1,12342
@p_nix17,-2.7561135,1,12343
@lilybriody,-2.7561135,1,12344
nevertamperwithtechnologypast2am,-2.7561135,1,12345
@kelly_surfer,-2.7561135,1,12346
@nh7,-2.7561135,1,12347
openminds,-2.7561135,1,12348
@saragiles27,-2.7561135,1,12349
openhearts,-2.7561135,1,12350
@brynnixbeex3,-2.7561135,1,12351
@ferxhgarza,-2.7561135,2,12352
comolli,-2.7561135,1,12353
liverpoolâ€,-2.7561135,1,12354
@the_katbot,-2.7561135,1,12355
@angelanimals,-2.7561135,3,12356
@cocopie1,-2.7561135,1,12357
@mtnng,-2.7561135,1,12358
@pwincessdede,-2.7561135,1,12359
â€œ@theonly_bk,-2.7561135,1,12360
effortâ€,-2.7561135,2,12361
@theantonioneves,-2.7561135,3,12362
@ontheroadwithiv,-2.7561135,3,12363
@gayhendricks,-2.7561135,3,12364
@hishamshaideen,-2.7561135,1,12365
@awadazeez,-2.7561135,1,12366
@casparpoyck,-2.7561135,3,12367
@hammerrz,-2.7561135,1,12368
~~^o^~~,-2.7561135,1,12369
@nbccommunity,-2.7561135,1,12370
@wpxi,-2.7561135,1,12371
sixseasonsandamovie,-2.7561135,1,12372
@michelebachmann,-2.7561135,1,12373
@bossmacktopsoil,-2.7561135,1,12374
19:26,-2.7561135,1,12375
@kdonhoops,-2.7561135,1,12376
howilovetraveling,-2.7561135,3,12377
truejoy,-2.7561135,1,12378
@bwdaly,-2.7561135,1,12379
trasnlates,-2.7561135,2,12380
@insaneserenade,-2.7561135,1,12381
@brandtuk2,-2.7561135,2,12382
havingjoy,-2.7561135,1,12383
paper(s,-2.7561135,1,12384
@bachelor_pgh,-2.7561135,1,12385
@revdroy,-2.7561135,1,12386
@teamziller,-2.7561135,1,12387
@mariiiiahhx3,-2.7561135,1,12388
@mdotmanolo,-2.7561135,1,12389
@raidersrbacbaby,-2.7561135,1,12390
@the_architect44,-2.7561135,1,12391
@w1ldfl0wer,-2.7561135,1,12392
tweetheads,-2.7561135,2,12393
@dawnparasolick,-2.7561135,1,12394
~albert,-2.7561135,1,12395
madeacuppa,-2.7561135,1,12396
gonnabeagreatnight,-2.7561135,1,12397
shineîš,-2.7561135,1,12398
brickingit,-2.7561135,1,12399
î€¢today,-2.7561135,1,12400
@beal88,-2.7561135,1,12401
@mojamala2,-2.7561135,1,12402
@tjsnipes,-2.7561135,1,12403
rpac,-2.7561135,1,12404
randomthought,-2.7561135,1,12405
filsan,-2.7561135,1,12406
@skhoy,-2.7561135,1,12407
@holly0910,-2.7561135,1,12408
sarcasticafont,-2.7561135,1,12409
followjesus,-2.7561135,1,12410
@taylor_thomas12,-2.7561135,1,12411
adeste,-2.7561135,4,12412
@leestrobel,-2.7561135,3,12413
@celticpride34,-2.7561135,1,12414
_,-2.7561135,116,12415
ncaab,-2.7561135,1,12416
@mmakelly,-2.7561135,1,12417
realniggashit,-2.7561135,1,12418
real.its,-2.7561135,1,12419
        ,-2.7561135,1,12420
chirpchirp,-2.7561135,1,12421
@katiemorario,-2.7561135,1,12422
@tiffybee,-2.7561135,1,12423
makeee,-2.7561135,1,12424
couldnâ€,-2.7561135,1,12425
@iidooiviii,-2.7561135,1,12426
@soulseedsforall,-2.7561135,1,12427
@cammay23,-2.7561135,1,12428
@ozzy4_12,-2.7561135,1,12429
fingeeerr,-2.7561135,1,12430
@mandaladw,-2.7561135,1,12431
@drsampyroy,-2.7561135,1,12432
sismas,-2.7561135,2,12433
â€œ@takeyaman_24,-2.7561135,1,12434
@jmurph82,-2.7561135,1,12435
@l_chelle,-2.7561135,3,12436
@aloss4words,-2.7561135,1,12437
gahhhhhhhggggg,-2.7561135,1,12438
screamingwithrage,-2.7561135,1,12439
@cherylcole,-2.7561135,1,12440
@alwaysme04,-2.7561135,1,12441
sombodby,-2.7561135,1,12442
@standrews,-2.7561135,2,12443
vufantasia,-2.7561135,2,12444
@gcraige,-2.7561135,1,12445
@c_my_dimplez,-2.7561135,3,12446
annymac,-2.7561135,1,12447
jasminesullivan,-2.7561135,1,12448
@mewie,-2.7561135,1,12449
@kijeraava,-2.7561135,1,12450
@_danewing,-2.7561135,1,12451
@suchamelt,-2.7561135,1,12452
worldslongestcandycane.com,-2.7561135,1,12453
@deanboedeker,-2.7561135,1,12454
onlineshoppingproblem,-2.7561135,1,12455
@sarahweissy,-2.7561135,1,12456
@smallworldstwt,-2.7561135,1,12457
wanttoride,-2.7561135,1,12458
ankleneedstoheal,-2.7561135,1,12459
@daniellelaporte,-2.7561135,2,12460
smallworlds,-2.7561135,1,12461
diettime,-2.7561135,1,12462
stillamanningfan,-2.7561135,1,12463
@joannalgarcia,-2.7561135,1,12464
@shannonvibes,-2.7561135,1,12465
omgie,-2.7561135,1,12466
@rosayred11,-2.7561135,1,12467
@stefiluvs08,-2.7561135,1,12468
novembers,-2.7561135,1,12469
goodone,-2.7561135,1,12470
@kerrylovell,-2.7561135,1,12471
@char_wiggy,-2.7561135,1,12472
@imalazymom,-2.7561135,2,12473
weekenddahhh,-2.7561135,1,12474
littlesarcasm,-2.7561135,1,12475
@beautyqueenmil,-2.7561135,1,12476
jobbbb,-2.7561135,2,12477
@stacy_814,-2.7561135,1,12478
@meve_stason,-2.7561135,1,12479
@sirchadlyoc,-2.7561135,1,12480
hextall,-2.7561135,1,12481
arieas,-2.7561135,1,12482
@torque10,-2.7561135,1,12483
