,Word,Distil,Bert,Gold,Frequency,Mean Star,FFN,avg(vad_eb.V),avg(vad_eb.V > 3)
2487,sympathetic,-2.045139736849983e-06,-4.22e-06,6.67,3,2.9,2.6105607,2.85,0.0
2488,puzzle,-2.044844224709473e-06,-2.88e-06,6.53,2,2.9,3.1093752,2.9,0.0
2489,factory,-2.0444645028077372e-06,-2.32e-06,4.95,21,3.0576190476190472,3.0274853999999998,3.057619,0.5238
2490,respective,-2.0441090349936543e-06,-1.35e-06,5.9,1,3.1,3.1086153999999997,3.1,1.0
2491,think,-2.043255838006436e-06,-2.73e-06,6.68,96,2.940312500000001,2.8836145,2.946,0.3053
2492,coin,-2.0408645928474337e-06,-1.84e-06,6.55,23,3.101739130434783,3.2366776,3.101739,0.6087
2493,mob,-2.0401262563406467e-06,-4.72e-06,3.7,19,3.0110526315789468,2.6064439999999998,3.0066669999999998,0.4444
2494,dramatic,-2.03935502319593e-06,8.8e-07,5.17,4,3.1675000000000004,3.0376685,3.1675,0.75
2495,opera,-2.037640272689485e-06,-1.22e-06,5.68,8,3.00875,3.0534055,3.00875,0.375
2496,lap,-2.0351360153416983e-06,-2.8e-06,5.89,6,2.9883333333333333,3.3325827000000006,2.986,0.4
2497,chairman,-2.0328557062847463e-06,-1.84e-06,5.57,11,3.044545454545454,2.7443662,3.02,0.2
2498,unit,-2.032848379326009e-06,-1.58e-06,5.29,10,2.937,2.9598560000000003,2.937,0.2
2499,powerful,-2.0322421585131093e-06,-5.96e-06,6.46,5,2.8339999999999996,3.4400952000000005,2.834,0.0
2500,ammunition,-2.0314255287687264e-06,-1.15e-06,4.59,5,3.016,2.6064715,3.016,0.2
2501,elementary,-2.031241642239922e-06,2.97e-06,6.11,1,3.3,2.9438157000000005,3.3,1.0
2502,inexpensive,-2.0307678665299e-06,-9.47e-07,7.63,3,3.1666666666666665,4.056636,3.1,0.5
2503,inspire,-2.0304726432753e-06,-2.92e-06,7.42,3,2.9133333333333336,3.947318,2.67,0.5
2504,diverse,-2.030397927045568e-06,-1.09e-06,6.0,3,2.983333333333333,3.9018839999999995,2.983333,0.6667
2505,initial,-2.0301988482436873e-06,-3.89e-06,5.38,10,2.9139999999999997,3.015192,2.914,0.2
2506,attitude,-2.0299414872610662e-06,-2.78e-06,4.72,3,3.046666666666667,3.4782202000000004,3.046667,0.6667
2507,soul,-2.029251402059506e-06,-1.38e-06,6.61,3,2.966666666666667,3.0820157999999998,2.9666669999999997,0.3333
2508,locate,-2.0292213714761622e-06,6.529999999999999e-07,5.58,4,3.0225,3.0384803,3.0225,0.5
2509,jump,-2.0282850734689273e-06,-2.5e-06,6.44,6,2.7266666666666666,2.9100063,2.8,0.2
2510,terminal,-2.0276313879148302e-06,-1.95e-06,4.27,16,3.081875,2.737953,3.081875,0.5
2511,mill,-2.0262618713570547e-06,-5.660000000000001e-07,5.39,10,2.9720000000000004,2.9884446,2.9457139999999997,0.2857
2512,journalist,-2.0248549324405896e-06,-3.23e-06,5.3,2,2.75,2.6064439999999998,2.5,0.0
2513,extent,-2.023770665023517e-06,-2.67e-06,5.57,5,3.04,2.6154356,3.05,0.5
2514,airline,-2.023061259103416e-06,-1.84e-06,5.36,2,2.95,2.6282842,3.0,0.0
2515,primitive,-2.022393380172726e-06,-3.770000000000001e-07,4.1,4,3.0375,2.6256614,3.0375,0.5
2516,amount,-2.022142646060229e-06,-4.25e-07,5.42,18,2.992777777777777,3.069465,2.992778,0.3333
2517,live,-2.021963673995329e-06,-2.2e-06,7.95,55,3.0389090909090912,2.8937597000000004,3.030943,0.4528
2518,medicine,-2.021619624150798e-06,-1.88e-06,5.9,8,3.0625,3.0729704,3.0625,0.375
2519,path,-2.0215918524841093e-06,-1.03e-07,5.71,12,3.0425000000000004,3.064813,2.991,0.4
2520,web,-2.018787155273233e-06,-2.23e-06,5.68,17,2.9376470588235293,2.9806192000000005,2.9638459999999998,0.4615
2521,descent,-2.017247467435049e-06,-4.52e-06,5.3,14,3.003571428571429,2.6245215,3.003571,0.2143
2522,previous,-2.016645009174001e-06,-3.78e-06,4.74,12,3.0700000000000003,2.9696522,3.07,0.5
2523,likelihood,-2.0144970975452536e-06,-1.9e-06,5.74,2,3.055,2.6426418,3.055,0.5
2524,pawn,-2.014358709889752e-06,-2.76e-06,3.9,2,3.0,2.6064439999999998,3.0,0.5
2525,significant,-2.0113073087274073e-06,-2.05e-06,6.6,14,2.9728571428571438,2.9695709999999997,2.972857,0.3571
2526,opium,-2.0112863811195013e-06,-3.58e-06,3.42,3,2.9500000000000006,2.607951,2.78,0.0
2527,possession,-2.010108018838293e-06,-3.68e-07,5.14,2,2.895,2.6883934,2.895,0.5
2528,sole,-2.009831892676202e-06,-5.15e-06,4.9,9,2.828888888888889,2.6564226000000004,2.9657139999999997,0.2857
2529,statistical,-2.0094766868928853e-06,1.5e-06,5.1,4,3.1,2.7470388,3.2,0.3333
2530,numerous,-2.008828028988794e-06,-1.88e-06,5.35,12,3.095833333333333,3.0780013,3.0958330000000003,0.4167
2531,girl,-2.008617910295853e-06,-2.33e-06,7.15,18,2.9905555555555554,3.3553712,3.014375,0.4375
2532,hug,-2.0073209858010683e-06,1.43e-06,8.23,2,3.05,4.0311699999999995,3.05,0.5
2533,investment,-2.0045385652345007e-06,-3.81e-08,5.14,12,2.9866666666666664,3.5799606,2.9866669999999997,0.4167
2534,entrance,-2.003885809808304e-06,1.98e-07,6.05,4,3.1100000000000003,3.0783815,3.11,0.75
2535,third,-2.0038119502773518e-06,-2.24e-06,5.0,23,2.949565217391304,2.8407292,3.0025,0.375
2536,educational,-2.0034232767839518e-06,-3.76e-08,6.6,5,3.2340000000000004,3.6964487999999998,3.234,1.0
2537,brain,-2.0032177909373746e-06,-3.12e-06,6.22,20,3.0025000000000004,2.6274817,3.0025,0.4
2538,gap,-2.00262035861612e-06,-1.54e-06,4.91,3,3.0766666666666667,2.8374522,3.076667,0.3333
2539,noir,-2.002178276207185e-06,-2.59e-06,5.37,12,3.0066666666666664,3.0787065,3.0066669999999998,0.25
2540,ongoing,-2.0017532153791458e-06,-6.979999999999999e-07,4.79,9,2.931111111111111,2.7675195,2.931111,0.3333
2541,detailed,-2.000936273986485e-06,6.67e-08,6.1,4,3.125,2.9676976,3.125,1.0
2542,unprecedented,-1.9988622622924e-06,-2.25e-06,5.29,2,2.94,2.8036133999999997,2.94,0.0
2543,repair,-1.998715666762183e-06,-2.53e-06,4.89,5,3.06,2.991415,3.06,0.6
2544,game,-1.998651531709643e-06,-1.47e-06,6.79,33,2.996666666666667,2.8998127,2.995333,0.4333
2545,polite,-1.998369702064841e-06,-2.77e-06,6.57,3,2.9333333333333336,3.4693407999999994,3.0,0.5
2546,table,-1.9978791218906115e-06,-1.87e-06,5.49,21,3.0990476190476195,3.0805105999999998,3.109,0.5
2547,bishop,-1.997536653947085e-06,1.56e-06,4.53,1,3.0,2.7614057,3.0,0.0
2548,farm,-1.9975006668667265e-06,-1.12e-06,6.22,8,3.1075,3.5097876000000006,3.037143,0.5714
2549,curtains,-1.99696574720044e-06,-2.53e-07,5.44,2,3.19,2.9514654,3.19,0.5
2550,theory,-1.99693070974708e-06,-1.94e-06,5.65,12,2.932500000000001,2.9226517999999997,2.9325,0.25
2551,thousand,-1.9963747944747957e-06,-3.84e-07,6.44,10,3.1120000000000005,2.7374517999999997,3.124444,0.3333
2552,importance,-1.99614135385287e-06,-3.05e-06,6.39,8,3.0425,3.1821282,3.0425,0.375
2553,oil,-1.995547299836074e-06,-3.05e-06,3.91,16,2.903125,2.8294349999999997,2.805,0.3
2554,security,-1.995506272187559e-06,-3.81e-06,6.41,12,2.8925,2.635402,2.878889,0.1111
2555,aware,-1.9953783128000744e-06,-5.62e-06,6.86,6,2.6666666666666665,2.6163807,2.666667,0.3333
2556,pack,-1.9943972937653173e-06,-2.81e-06,5.55,5,3.0639999999999996,2.9899560000000003,3.206667,0.6667
2557,triad,-1.9934038391680267e-06,-1.33e-06,4.32,2,3.0,3.0701810000000003,3.0,0.5
2558,attribute,-1.9919671562001217e-06,-2.63e-06,5.67,4,3.075,2.9534592999999996,3.075,0.25
2559,lake,-1.990770036940449e-06,-9.21e-07,7.13,16,2.99375,3.1810490000000002,2.99375,0.4375
2560,east,-1.9899769100180082e-06,-1.82e-06,6.33,57,2.9882456140350877,2.74755,2.9882459999999997,0.3158
2561,effort,-1.9898938964818958e-06,-1.65e-06,6.47,23,3.04,3.613571,3.04,0.3913
2562,have,-1.9889243690128973e-06,-2.45e-06,5.86,558,2.9736200716845897,2.9658434,2.97362,0.3602
2563,shoe,-1.987645415612521e-06,-4.83e-06,5.78,3,2.8266666666666667,2.9280498,2.905,0.5
2564,handball,-1.986590343443229e-06,-2.09e-06,5.43,1,3.1,3.2453689999999997,3.1,1.0
2565,product,-1.9836544226398828e-06,-1.16e-06,5.5,8,3.00625,3.3987927000000004,3.021429,0.4286
2566,parole,-1.9808745283245634e-06,-4.49e-06,3.25,2,2.35,2.716925,2.35,0.0
2567,reference,-1.9797593474313317e-06,-2.11e-06,5.63,3,2.9599999999999995,2.9590232000000003,2.96,0.0
2568,explanation,-1.9791937904046503e-06,-2.08e-06,6.38,7,2.9057142857142857,2.6677637,2.905714,0.2857
2569,study,-1.978622302565862e-06,-2.32e-06,5.78,44,2.9997727272727275,2.9971566000000003,2.999773,0.3636
2570,nest,-1.9783977044685305e-06,-1.08e-06,5.65,45,3.03,3.01999,3.029487,0.2821
2571,chorus,-1.9777818385455226e-06,-4.17e-06,6.0,2,3.05,3.6352919999999997,3.05,0.5
2572,activation,-1.975554436835688e-06,1.17e-06,6.14,2,3.1,3.0599778,3.1,0.5
2573,rent,-1.974462892450716e-06,-1.06e-06,4.41,8,3.0275000000000003,2.6168814,2.94,0.0
2574,significance,-1.973853413400154e-06,-2.96e-06,6.21,4,3.025,2.9578552000000005,3.025,0.25
2575,response,-1.973094174549112e-06,-4.16e-06,5.95,12,2.9733333333333336,2.6172948,2.9733330000000002,0.4167
2576,energy,-1.9718490768287862e-06,-1.17e-06,6.9,10,3.053,3.4415612,3.0588889999999997,0.4444
2577,comedy,-1.9710458702930137e-06,-3.45e-06,8.05,3,2.966666666666667,3.5441608000000002,2.9666669999999997,0.0
2578,combine,-1.9708921012865158e-06,-4.96e-08,4.84,2,3.1100000000000003,3.7300572,3.11,1.0
2579,sonar,-1.969307011916728e-06,-1.16e-06,5.32,9,3.0655555555555565,2.8636394,3.065556,0.6667
2580,form,-1.9690710440152588e-06,-2.09e-06,5.64,44,2.989090909090909,3.0068316000000004,2.986512,0.3953
2581,invasion,-1.9687117030866194e-06,-2.52e-06,2.45,5,2.9799999999999995,2.6064439999999998,2.98,0.4
2582,passenger,-1.968492029249859e-06,-7.07e-06,4.55,2,3.0,2.6084065,3.0,0.0
2583,skinny,-1.9668395534593965e-06,-4.36e-06,5.36,2,3.0,2.8651822,3.0,0.0
2584,tough,-1.96604697093708e-06,-3.99e-06,4.45,7,2.8571428571428568,2.9086882999999997,2.857143,0.1429
2585,speed,-1.9654552212292217e-06,-1.51e-06,6.71,14,3.04,3.2578419999999997,3.04,0.5
2586,spy,-1.965148176706236e-06,-1.86e-06,4.68,6,2.888333333333333,2.9055781,2.8883330000000003,0.1667
2587,pie,-1.96285994133287e-06,-3.44e-06,6.45,3,2.85,3.3254094,2.85,0.3333
2588,group,-1.9627797053889453e-06,-2.35e-06,5.78,58,3.046724137931033,3.1784317000000004,3.047544,0.4737
2589,arctic,-1.962225983587196e-06,3.92e-07,4.45,1,3.1,2.828027,3.1,1.0
2590,account,-1.9611599350121867e-06,-2.2e-06,5.39,8,2.965,2.6680064,2.965,0.25
2591,shelter,-1.960324989711456e-06,-2.06e-06,6.5,9,3.0477777777777773,2.7694693,3.06625,0.625
2592,million,-1.9602525202174493e-06,-1.59e-06,7.55,110,2.9960000000000004,3.1921399,2.995963,0.4312
2593,foundation,-1.9590087464509785e-06,-1.34e-06,5.86,16,3.090625,3.3273163,3.0966669999999996,0.5333
2594,ant,-1.958805440968316e-06,-3.43e-06,3.9,24,3.0475000000000008,2.8950956000000003,3.037619,0.3333
2595,fertile,-1.9572359749312042e-06,-1.55e-06,7.0,4,3.005,3.4139457,3.005,0.5
2596,residence,-1.9566573224060987e-06,-3.89e-06,6.74,3,3.0,3.0037286,3.0,0.3333
2597,orb,-1.956374503011652e-06,1.89e-06,5.0,1,3.0,2.8947406000000004,3.0,0.0
2598,exit,-1.955799281453793e-06,4.32e-07,5.35,9,3.011111111111111,2.6384373,3.011111,0.2222
2599,metric,-1.9547376938905403e-06,-1.12e-06,4.95,2,3.05,2.9560058,3.05,0.5
2600,submit,-1.954031074213244e-06,-2.7000000000000004e-06,3.9,5,2.8080000000000003,2.834926,3.0333330000000003,0.3333
2601,rush,-1.9538010423487468e-06,-1.17e-06,4.05,7,2.974285714285714,2.606681,2.974286,0.5714
2602,tomb,-1.9532183062725052e-06,4.88e-08,3.58,4,3.2,2.6122403,3.2,1.0
2603,hungry,-1.952126549626438e-06,-3.65e-06,3.54,6,3.0766666666666667,2.606474,3.076667,0.3333
2604,spirit,-1.951144440553875e-06,-1.8000000000000001e-06,7.0,10,2.9339999999999997,3.7028943999999995,2.934,0.5
2605,sir,-1.951129905951557e-06,-2.48e-06,5.45,10,2.963,2.9839029999999998,2.963,0.3
2606,end,-1.950907576400758e-06,-2.71e-06,4.73,77,2.9037662337662336,2.7795753,2.892571,0.2286
2607,medal,-1.9502516187254916e-06,-7.3e-07,5.2,4,2.845,3.4574260000000003,2.845,0.25
2608,rely,-1.948727746215456e-06,-1.58e-06,5.76,3,3.0500000000000003,2.6111088,3.05,0.3333
2609,disagreement,-1.947454806983569e-06,-5.09e-06,2.86,1,2.8,2.6064439999999998,2.8,0.0
2610,circle,-1.94737844479268e-06,-1.44e-06,5.76,10,3.0170000000000003,3.2623903999999997,3.017,0.3
2611,governor,-1.9469575394883166e-06,-2.11e-06,5.32,11,3.0318181818181817,2.7011528,3.035,0.4
2612,vital,-1.946808940066437e-06,-1.72e-06,5.84,16,2.9937499999999995,3.1986098,3.049286,0.7143
2613,demeanor,-1.946621142024744e-06,-8.86e-08,5.32,1,3.6,3.1651099,3.6,1.0
2614,possibility,-1.946029733885848e-06,7.88e-07,6.55,6,2.898333333333333,2.9866933999999996,2.898333,0.1667
2615,ancestral,-1.946029488512681e-06,-2.37e-06,6.6,3,3.033333333333333,3.0094151,3.0333330000000003,0.3333
2616,torso,-1.9449591712369005e-06,-2.11e-06,5.23,1,3.0,2.6192148,3.0,0.0
2617,one,-1.944270780587469e-06,-1.96e-06,6.09,427,3.011311475409837,3.0898209,3.010421,0.3936
2618,education,-1.9426042713398675e-06,-1.05e-06,6.58,21,3.081428571428572,3.0675757000000003,3.1105,0.45
2619,meantime,-1.941405507835739e-06,-3.09e-06,4.44,2,3.0,3.2354736,3.0,0.0
2620,marker,-1.940800912649324e-06,9.1e-07,5.8,4,2.97,2.9636877,2.97,0.25
2621,breast,-1.940558792514753e-06,8e-07,6.64,7,3.3642857142857143,3.0093267000000004,3.364286,0.8571
2622,spend,-1.9399960889888363e-06,-2e-06,5.91,17,2.8376470588235287,3.3611326,2.837647,0.2353
2623,creative,-1.9390442743263845e-06,9.98e-08,7.06,3,3.083333333333333,4.276527,3.083333,0.3333
2624,financial,-1.937700817685125e-06,-1.81e-06,5.0,34,3.0364705882352934,2.653962,3.0413330000000003,0.5333
2625,sell,-1.9362204157261053e-06,-1.93e-06,5.33,18,2.998333333333333,2.835343,2.998333,0.3889
2626,news,-1.935687897095624e-06,-1.89e-06,4.96,32,3.0431249999999994,2.6095848,3.065862,0.2759
2627,sensual,-1.9351389093901403e-06,-8.81e-06,7.4,1,2.6,3.8589453999999996,2.6,0.0
2628,inception,-1.934840688046687e-06,2.84e-06,5.68,1,3.12,3.1369464,3.12,1.0
2629,professional,-1.9339576476274916e-06,-2.91e-06,6.29,11,3.0572727272727267,3.5219953,3.057273,0.3636
2630,essential,-1.9334967271626992e-06,-1.88e-06,6.26,8,2.94875,3.178607,2.9414290000000003,0.4286
2631,note,-1.9331625439965056e-06,-2.78e-06,5.78,26,2.9946153846153836,2.960686,2.994167,0.2917
2632,glow,-1.932196340073837e-06,-1.24e-06,6.55,16,2.98625,4.2643356,2.9853330000000002,0.2667
2633,standard,-1.9300854769699783e-06,-3.01e-06,4.76,13,2.9769230769230766,3.0293021,2.973636,0.1818
2634,perspective,-1.92996212328179e-06,-9.55e-07,6.21,5,3.12,3.004428,3.12,0.2
2635,be,-1.9297627274287627e-06,-2.55e-06,6.18,704,2.9653125,2.8620882,2.967388,0.3463
2636,stick,-1.9286464573504865e-06,-1.98e-06,5.27,16,3.00125,2.862174,2.9033330000000004,0.0
2637,citizen,-1.9270596080286684e-06,-2.61e-06,6.43,13,3.0284615384615385,2.7102183999999996,3.033636,0.4545
2638,estate,-1.9247264026602595e-06,-2.99e-06,5.65,12,2.9133333333333327,2.7899327,2.882727,0.1818
2639,wealthy,-1.9243202863175137e-06,-2.46e-06,6.37,3,2.9466666666666668,2.8086803,2.9466669999999997,0.6667
2640,sound,-1.9232689248100886e-06,-2.94e-06,6.45,25,2.9384,3.1985173,2.92913,0.3478
2641,irregular,-1.9226921907852797e-06,1.81e-06,4.05,1,3.0,2.6070662000000002,3.0,0.0
2642,accuracy,-1.9224097285472677e-06,-4.58e-06,6.32,3,2.9,2.8946028,2.9,0.3333
2643,specialty,-1.921536063489819e-06,-1.4e-06,5.48,5,2.98,3.1504494999999997,2.98,0.2
2644,instruction,-1.920939925026091e-06,1.13e-07,5.22,3,3.08,2.9591463,3.08,0.6667
2645,altar,-1.9199995847227266e-06,-1.89e-06,5.59,7,2.9142857142857146,2.72894,2.914286,0.2857
2646,organizer,-1.9177908756855496e-06,-4.63e-06,6.35,2,2.9,2.8854094,2.9,0.0
2647,apparent,-1.913805643312857e-06,-2.91e-06,4.96,2,3.0,2.6066662999999997,3.0,0.0
2648,hair,-1.9134188936630125e-06,-2.72e-06,6.18,22,2.930454545454545,2.962112,2.912857,0.381
2649,pan,-1.9122117209751342e-06,-3.24e-06,5.15,18,2.9244444444444446,3.0673937999999996,2.85,0.5
2650,theme,-1.912082563822514e-06,-2.29e-06,5.43,33,3.019090909090909,3.5763662000000003,3.019688,0.1875
2651,preschool,-1.9116093513899415e-06,-1.66e-06,6.05,4,3.235,3.2207031,3.235,0.5
2652,redemption,-1.911280228537408e-06,1.42e-06,6.33,1,3.6,3.1064906000000003,3.6,1.0
2653,apprehension,-1.910339209802251e-06,3.53e-06,4.15,1,3.1,2.6068732999999997,3.1,1.0
2654,oversee,-1.9092197118912115e-06,-9.51e-07,5.68,1,3.0,3.115463,3.0,0.0
2655,publish,-1.9054701061516536e-06,3.97e-07,5.91,5,3.122,2.8943207,3.122,0.6
2656,sum,-1.9031444529402088e-06,-4.46e-06,5.71,4,3.055,3.25431,3.44,1.0
2657,calculate,-1.9029854570482945e-06,-1.99e-06,4.89,4,3.075,2.969035,3.075,0.5
2658,galactic,-1.8999757196775441e-06,-1.33e-06,7.0,3,2.9633333333333334,3.25562,2.963333,0.0
2659,affair,-1.8973722563870098e-06,-1.1e-06,3.1,2,3.06,2.615048,3.06,0.5
2660,dialect,-1.8963146587693107e-06,-2.68e-06,6.0,2,3.05,2.8966517000000005,3.0,0.0
2661,document,-1.895652604207096e-06,-1.65e-06,5.42,6,2.975,2.9550579,2.975,0.5
2662,wish,-1.8952947965923675e-06,-2.04e-06,7.14,15,2.8920000000000012,3.14133,2.927143,0.3571
2663,step,-1.894574609081524e-06,-2.08e-06,5.68,20,3.022,3.0140700000000002,3.024444,0.4444
2664,dominant,-1.8932258117564255e-06,-2.46e-06,5.15,18,3.006111111111111,2.9743407000000004,3.025833,0.3333
2665,turtle,-1.8931337423825382e-06,-8.890000000000002e-07,6.16,2,3.18,3.2732415,3.18,1.0
2666,move,-1.8926731477421203e-06,-1.89e-06,4.95,40,2.96875,2.764106,2.96875,0.3
2667,availability,-1.8924778003917102e-06,-5.43e-06,5.68,1,2.7,3.3232553,2.7,0.0
2668,personal,-1.8922493110566963e-06,-2.58e-06,6.09,33,2.979090909090909,2.9710097,2.950333,0.3
2669,specify,-1.8906254327267825e-06,-2.46e-06,5.53,3,2.8666666666666667,2.9568498,2.8666669999999996,0.0
2670,cub,-1.8889533602091564e-06,4.18e-07,6.71,2,3.3,3.1568356,3.3,1.0
2671,stripe,-1.8888932752387368e-06,-8.47e-06,5.24,1,3.1,2.9560174999999997,3.1,1.0
2672,people,-1.888826841136669e-06,-2.55e-06,5.7,237,2.979324894514768,2.644046,2.979447,0.434
2673,increase,-1.8886538039909814e-06,-8.32e-07,5.9,11,3.083636363636364,3.1286638,3.0836360000000003,0.4545
2674,bet,-1.887784704937643e-06,-4.2000000000000004e-06,4.95,11,2.9409090909090914,3.4357522000000005,2.940909,0.2727
2675,change,-1.8875459517503467e-06,-2.91e-06,5.09,49,3.0197959183673477,2.9391634,3.01766,0.4468
2676,purse,-1.886999991737119e-06,-4.46e-06,5.95,1,3.0,3.0251312,3.0,0.0
2677,gleam,-1.8866702017061863e-06,-6.97e-06,5.95,1,2.88,3.6017513,2.88,0.0
2678,photograph,-1.8818304019990048e-06,-3.33e-06,6.61,5,3.0620000000000003,3.3481919999999996,3.0525,0.5
2679,barrier,-1.8800286949879512e-06,-3.21e-06,4.47,3,3.2,2.8712392,3.2,0.3333
2680,distinguish,-1.8793027541082038e-06,-3.6000000000000003e-06,5.26,3,2.87,2.9560009999999997,2.87,0.3333
2681,album,-1.8782079165835517e-06,-2.49e-06,6.19,1,3.0,3.5618968,3.0,0.0
2682,scent,-1.8780442312636243e-06,-1.06e-06,6.5,4,3.0575,3.4789107000000006,3.0575,0.5
2683,outlook,-1.8771319637463089e-06,-1.1100000000000002e-08,6.15,2,3.1100000000000003,3.284785,3.11,0.5
2684,ancient,-1.8751053933085153e-06,-5.08e-08,7.24,16,3.0574999999999988,3.0506434,3.0575,0.625
2685,fix,-1.8748324173105748e-06,-2.66e-06,6.11,5,3.17,2.6128072999999996,3.1125,0.75
2686,elder,-1.8747420635293471e-06,-1.55e-06,6.11,1,3.14,2.9592593,3.14,1.0
2687,hobby,-1.8742884316866088e-06,1.56e-06,6.67,2,3.1,3.777444,3.1,0.5
2688,minimum,-1.8717727815869183e-06,-2.53e-06,4.8,2,3.105,2.9305265,3.105,1.0
2689,crowded,-1.870296371786947e-06,-2.34e-06,3.2,12,3.0541666666666667,2.6064439999999998,3.0541669999999996,0.3333
2690,seven,-1.8699386423739253e-06,-2.48e-06,4.9,13,3.1300000000000003,3.1479247000000004,3.04875,0.5
2691,democrat,-1.8686300269831963e-06,-3.58e-06,5.54,4,2.79,2.6197767000000005,2.72,0.0
2692,solve,-1.867649287041874e-06,-3.83e-06,6.3,6,2.84,2.6987072999999997,2.84,0.1667
2693,masses,-1.8671295647837812e-06,1.18e-06,4.41,3,3.3000000000000003,2.6183419999999997,3.3,1.0
2694,nylon,-1.8647472138898689e-06,-2.15e-06,4.9,1,3.11,3.1279607000000005,3.11,1.0
2695,prior,-1.863345836676522e-06,-2.4e-06,4.32,2,2.9,2.9007492000000004,2.9,0.0
2696,disposition,-1.8632628282020062e-06,-3.3100000000000004e-07,4.81,2,3.06,3.1690132999999996,3.06,0.5
2697,homeland,-1.8625088542981519e-06,-1.74e-06,5.37,2,2.85,2.8850977,2.85,0.0
2698,prey,-1.8594114816900447e-06,-2.02e-06,3.74,1,3.0,2.6064439999999998,3.0,0.0
2699,active,-1.8580251442278027e-06,-1.58e-07,6.47,12,3.120833333333333,3.3700354,3.120833,0.6667
2700,furry,-1.853025237228936e-06,-2.11e-06,6.63,3,3.083333333333333,3.5832777,3.083333,0.6667
2701,child,-1.8527843435390487e-06,-1.65e-06,7.2,52,2.956923076923077,2.7785827999999997,2.88275,0.35
2702,material,-1.852302453168585e-06,-1.84e-06,5.71,16,2.9937500000000004,3.0392202999999998,2.99375,0.1875
2703,spray,-1.851556966104324e-06,-3.65e-06,5.06,6,2.8516666666666666,2.6316688,2.7775,0.25
2704,permanent,-1.8502322858124374e-06,-6.22e-07,5.06,8,2.965,2.906771,2.965,0.25
2705,dry,-1.8490894657642082e-06,-3.62e-06,4.86,16,2.871875,2.7113697999999995,2.958462,0.3077
2706,pony,-1.8480331714517367e-06,-6.709999999999999e-07,6.71,1,2.7,3.172214,2.7,0.0
2707,homosexuality,-1.847232503646736e-06,-1.91e-06,5.11,32,3.0009375,2.966959,3.000938,0.2188
2708,involve,-1.846593047930606e-06,-1.58e-07,5.44,2,3.0700000000000003,2.778946,3.07,0.5
2709,draft,-1.8464956895424445e-06,-1.53e-06,5.3,2,3.06,2.933929,3.0,0.0
2710,complex,-1.8447189010115361e-06,-1.75e-06,4.21,21,3.0009523809523806,2.973754,3.000952,0.3333
2711,ambassador,-1.8446921537211788e-06,-3.12e-06,5.5,4,3.1125,3.8505077000000005,3.1125,0.75
2712,deck,-1.8435547605075676e-06,-1.59e-06,5.68,2,3.4,3.4346019999999995,3.5,1.0
2713,cynical,-1.8430120331489974e-06,-3.04e-06,3.3,1,2.57,2.6064439999999998,2.57,0.0
2714,suspension,-1.842251373960583e-06,-5.74e-06,4.35,1,3.0,2.606673,3.0,0.0
2715,industrial,-1.8422446095864639e-06,-1.82e-06,4.65,19,2.9336842105263163,2.656525,2.9275,0.375
2716,finance,-1.8406321852065384e-06,-8.459999999999998e-07,4.81,6,2.9716666666666662,2.995158,2.9716669999999996,0.5
2717,celebrity,-1.8403285998337448e-06,-4.73e-06,5.42,3,2.966666666666667,3.4303312000000004,2.95,0.0
2718,display,-1.8384184514403995e-06,4.33e-07,6.19,7,3.075714285714285,3.1783936,3.075714,0.5714
2719,mundane,-1.8372348485502323e-06,-7.18e-08,3.63,2,3.0,2.7293279999999998,3.0,0.0
2720,mar,-1.836586145370132e-06,-1.51e-06,3.47,12,3.015833333333333,2.6779439999999997,3.0966669999999996,0.6667
2721,typical,-1.835656967496696e-06,-1.46e-06,4.58,8,3.1212500000000003,2.8720675,3.12125,0.5
2722,triple,-1.83492184804515e-06,-9.59e-07,5.86,7,3.03,3.4618955000000002,3.1333330000000004,0.3333
2723,cleansing,-1.834310989655072e-06,-2.21e-06,6.85,1,3.09,2.9745445,3.09,1.0
