	tokens	ratings
9311	muslims	2.606444
9312	harbor	3.133348
9313	bass	2.9952068
9314	trailblazing	3.894576
9315	pataki	3.030321
9316	maximum	3.3083034
9317	servers	2.6075175
9318	antelopes	3.2529616
9319	castaways	2.9325466
9320	recharge	3.229886
9321	respectively	3.0340714
9322	plethora	3.0229447
9323	bronco	2.8583698
9324	tariff	2.9372706
9325	brands	3.2177448
9326	733	3.0558069
9327	slaughter	2.606444
9328	flow	3.0367737
9329	4dtv	3.030321
9330	citizen	2.7102184
9331	tension	2.7042787
9332	motivic	2.9559908
9333	lungs	2.8228014
9334	casually	2.7575054
9335	mixture	3.6098938
9336	revered	3.5738628
9337	margarita	3.783966
9338	gene	3.0671058
9339	lykes	3.030321
9340	world	3.206101
9341	slightly	2.7240918
9342	reported	2.6066213
9343	hereby	3.0199406
9344	speakers	3.2811363
9345	corporations	2.628112
9346	flare	2.7183526
9347	addresses	2.7692628
9348	classmates	2.8321435
9349	patrolman	2.6184897
9350	madeira	3.5665543
9351	mandarian	3.030321
9352	ongoing	2.7675195
9353	matthew	2.9963899
9354	sale	3.2317023
9355	votes	2.9218621
9356	boule	3.3187513
9357	momma	3.6185403
9358	desperately	2.606444
9359	harm	2.606444
9360	veggie	3.5443878
9361	weight	2.8706052
9362	cinnamon	3.7373366
9363	'?	3.030321
9364	okays	3.0713124
9365	incredibly	3.1506376
9366	star	3.7360187
9367	resulted	2.606551
9368	__	3.030321
9369	jason	3.0771022
9370	thumbs	3.210904
9371	prevailing	2.8977427
9372	catchment	2.9863858
9373	citizenship	3.0617247
9374	cliche	2.6232274
9375	reconsider	2.8361995
9376	rides	3.516355
9377	helicopter	2.8273337
9378	champion	3.679265
9379	stretches	3.0514743
9380	item	3.0626402
9381	seasons	3.4906523
9382	proverbial	2.6220775
9383	liking	3.269436
9384	plaza	3.1829715
9385	payoff	3.6214266
9386	xing	3.0054421
9387	tong	3.0371184
9388	reactions	2.676837
9389	describing	2.710374
9390	atoms	2.7480438
9391	envelope	3.2517915
9392	demon	2.606444
9393	yearof	3.5216713
9394	deserts	2.6765516
9395	tensions	2.6495667
9396	bangladesh	2.8912163
9397	stones	2.8920374
9398	singled	2.6082177
9399	defenders	2.6067808
9400	categorized	2.9392648
9401	handful	3.0517008
9402	sustainably	3.70589
9403	answered	3.027205
9404	sting	2.606444
9405	shallow	2.606444
9406	swimsuit	3.3940127
9407	leone	3.6004949
9408	fits	3.545598
9409	activities	3.362108
9410	sheds	2.9560132
9411	bikes	3.5230584
9412	expectancy	3.158194
9413	limitations	2.6493073
9414	meaty	3.396986
9415	maktoom	3.030321
9416	imaginary	2.6235235
9417	lowland	2.966401
9418	harpercollins	3.2713618
9419	cleaned	3.1665735
9420	zazzali	3.030321
9421	eliminating	2.6332588
9422	evaporated	2.6064456
9423	vodka	2.9604838
9424	farley	3.208029
9425	dog	3.079198
9426	miss	2.6067712
9427	bonham	3.0589159
9428	like	2.883677
9429	esteemed	3.5579877
9430	blissing	4.011511
9431	iceland	3.2548528
9432	philippine	3.1719813
9433	oxford	3.0195549
9434	corporatism	2.6154547
9435	shoplifters	2.606444
9436	alice	3.0761383
9437	according	2.922268
9438	hearted	3.4174223
9439	turkmen	2.9697402
9440	drug	2.6788125
9441	semi	2.8544855
9442	neuwirth	3.030321
9443	rms	3.0989394
9444	unsuccessfully	2.6070604
9445	clarity	3.0071557
9446	fields	3.2367213
9447	stabbing	2.606444
9448	ripened	3.0565786
9449	abdulwahab	3.030321
9450	fabulous	5.4258466
9451	sees	2.8154986
9452	strip	2.9869192
9453	tseun	3.030321
9454	obama	2.621298
9455	wrist	2.6225793
9456	bogged	2.606444
9457	copper	3.0204346
9458	wore	2.97267
9459	citing	2.606444
9460	create	3.3249722
9461	urge	2.9441788
9462	yardstick	3.085216
9463	bagpipes	3.354172
9464	proven	3.2889767
9465	gamut	3.0217824
9466	6	3.0398502
9467	defends	2.6065896
9468	chairs	3.0888221
9469	measurements	2.964875
9470	cyrano	3.006496
9471	nelson	2.9896965
9472	remains	2.747633
9473	157	2.960597
9474	fodder	2.6169326
9475	housewife	2.7856503
9476	os	3.0925112
9477	samples	3.1689744
9478	revells	3.030321
9479	illuminates	3.1489148
9480	frantically	2.606444
9481	overlooking	2.872988
9482	buses	2.8094923
9483	charlton	3.1024952
9484	poisons	2.606444
9485	eddy	3.0150206
9486	drag	2.606444
9487	involve	2.778946
9488	preservation	3.445042
9489	greasy	2.6065974
9490	sans	2.9063532
9491	acceptances	3.2709827
9492	jeffords	3.030321
9493	fear	2.606444
9494	♮	3.0227003
9495	element	3.206728
9496	generations	3.4288359
9497	purposes	2.964353
9498	in1864	3.030321
9499	pantry	3.3857555
9500	booth	3.7765923
9501	ripley	3.3861024
9502	fingertips	3.3154812
9503	lies	2.606444
9504	coppola	3.0589583
9505	walked	3.247598
9506	swearing	2.606444
9507	attack	2.606444
9508	catering	3.1444154
9509	souvenirs	3.724589
9510	definitely	3.6938887
9511	wishes	3.3678362
9512	undelivered	2.606444
9513	warehouses	2.6160207
9514	delta	2.9776125
9515	catalysts	3.2340775
9516	twisted	2.606444
9517	slap	2.606444
9518	clubs	3.5006933
9519	automotive	3.0875924
9520	shinola	2.6076884
9521	straighten	2.804015
9522	demolished	2.606444
9523	magnet	3.5615563
9524	spankers	3.078177
9525	exposure	2.6986382
9526	hazing	2.606444
9527	references	2.9856732
9528	endure	2.606444
9529	strands	2.9321184
9530	magic	3.994907
9531	hopewell	2.7741675
9532	sensational	4.219451
9533	psychosocial	2.9154031
9534	account	2.6680064
9535	precursor	3.0593905
9536	picturesque	3.8344202
9537	execution	2.6072066
9538	accounts	2.6402264
9539	appearance	3.1973963
9540	emerson	2.8749597
9541	abundance	4.111318
9542	managers	2.69726
9543	.”	3.030321
9544	encased	2.744927
9545	strollers	3.326486
9546	founders	3.0707688
9547	arizona	2.9741457
9548	area	3.157042
9549	369	3.0019794
9550	earth	3.1339755
9551	overdetermined	2.606444
9552	tsechen	3.030321
9553	orientation	3.0354755
9554	namely	2.8817365
9555	associate	2.8936403
9556	clarify	2.9560041
9557	proposed	2.9559753
9558	“	3.013849
9559	collector	3.1572757
9560	dumb	2.606444
9561	miraculous	4.356552
9562	19	2.912712
9563	mosquito	2.67473
9564	ate	2.963955
9565	covering	2.619821
9566	intention	2.9178736
9567	kenya	2.9899216
9568	introduzione	3.0296705
9569	huts	3.0226593
9570	planets	3.2156544
9571	hang	2.6117084
9572	fire	2.606444
9573	harder	2.606444
9574	salvage	2.6401978
9575	pro	3.0787292
9576	subcontractors	2.6363304
9577	catch	3.1746762
9578	beyonce	3.0028622
9579	copying	2.9076118
9580	vendor	3.0933878
9581	walbrecher	3.030321
9582	escalators	3.0371432
9583	predict	2.8874187
9584	porch	3.446514
9585	few	2.895989
9586	trembled	2.606444
9587	donors	3.4059577
9588	combines	4.157823
9589	approving	3.0614161
9590	parked	2.7929225
9591	evaluating	3.1548865
9592	ratners	3.030321
9593	barrier	2.8712392
9594	repulse	2.6065614
9595	distorted	2.606444
9596	uphill	3.0485399
9597	yearning	3.323062
9598	recognized	3.4208047
9599	shivering	2.606444
9600	expansion	3.1876523
9601	parody	2.647313
9602	excited	4.857662
9603	♯;	3.030321
9604	farmer	2.9786053
9605	laborers	2.6105382
9606	glassner	3.030321
9607	blueprint	3.0767617
9608	corresponding	3.024644
9609	45	2.9543712
9610	fanwoody	3.030321
9611	albar	3.030321
9612	craned	2.9227161
9613	repaid	3.537491
9614	mountainside	2.6155663
9615	sections	2.9052591
9616	posts	2.6347582
9617	grimacing	2.606444
9618	mere	2.6433737
9619	steady	3.5986211
9620	dumpster	2.6065135
9621	terror	2.606444
9622	shareholder	2.7907605
9623	speculated	2.762515
9624	ratcliff	3.2360795
9625	trip	3.515645
9626	wireless	3.0173044
9627	mystery	3.1965218
9628	lieut	2.832295
9629	examine	2.955977
9630	fightback	2.6076052
9631	wrap	3.2118278
9632	spanish	3.1142328
9633	feared	2.606444
9634	climate	2.728102
9635	?!	3.030321
9636	pelts	2.6065686
9637	relaxation	4.122359
9638	unimpeachable	3.0875633
9639	guy	3.02918
9640	crudest	2.606444
9641	words	2.846577
9642	hiccups	2.8750074
9643	halts	2.606444
9644	indirect	2.8182333
9645	airstrike	2.606444
9646	benefactor	3.3836794
9647	bartender	3.3592982
9648	importance	3.1821282
9649	converging	2.9654844
9650	coded	2.9538836
9651	mirage	2.6579359
9652	scales	2.9349582
9653	owls	3.4213052
9654	simulates	2.6611228
9655	gangly	2.8416088
9656	sacramental	3.0807052
9657	equalizer	3.0294309
9658	2005	3.0684428
9659	ny	3.0138319
9660	getting	2.6325545
9661	codified	2.9560099
9662	library	3.6357346
9663	sinful	2.6158757
9664	shower	3.3172295
9665	prosperous	4.219632
9666	writing	2.9963892
9667	quits	2.606444
9668	culturally	3.1443658
9669	apulcan	3.030321
9670	opportunities	4.1255236
9671	mine	3.0314577
9672	reins	2.9222608
9673	lessig	2.9114127
9674	2817	3.0257146
9675	hearings	2.606444
9676	inc	2.988093
9677	justification	2.606843
9678	relax	4.201237
9679	coated	2.983862
9680	sleazy	2.606444
9681	lose	2.606444
9682	deepest	2.6732364
9683	islands	3.3384995
9684	414	2.9932528
9685	inherently	2.6110086
9686	totally	2.957827
9687	scheer	2.6168187
9688	abhor	2.606444
9689	medicinal	3.2758265
9690	departed	2.7899206
9691	enricher	3.1271603
9692	noreen	3.2917585
9693	reports	2.6080005
9694	prints	3.4431255
9695	advised	2.8325078
9696	humanidad	2.62136
9697	north	2.7736082
9698	pharmaceutical	2.924206
9699	rolland	3.5351472
9700	complicating	2.606444
9701	jar	3.4942896
9702	encomienda	2.8913116
9703	medals	3.359258
9704	superceded	2.8029828
9705	worse	2.606444
9706	rock	2.9078178
9707	hated	2.606444
9708	smoothly	3.543914
9709	mcdreamy	3.3948317
9710	chain	2.6153698
9711	waertsilae	3.030321
9712	gita	3.7524974
9713	scam	2.606444
9714	mom	3.7322102
9715	relating	2.9650898
9716	hanlon	3.1953018
9717	adjoining	3.1574237
9718	lasting	3.3397586
9719	ear	3.0734482
9720	cohn	2.9467623
9721	attend	3.065333
9722	cry	2.606444
9723	louisette	3.030321
9724	abrupt	2.606444
9725	ashamed	2.606444
9726	finishes	3.4783328
9727	okur	2.9056034
9728	offset	2.9755993
9729	architect	3.0234256
9730	greenhaven	3.030321
9731	mailing	2.7681582
9732	uniqness	3.030321
9733	maiden	3.5440507
9734	screwdriver	2.9067361
9735	unethical	2.606444
9736	disabled	2.606444
9737	connection	2.9561183
9738	kinds	3.2821598
9739	academy	3.0302672
9740	po	3.1427488
9741	bulging	2.8589835
9742	extravagance	3.1374662
9743	insulating	2.87829
9744	lordstown	3.030321
9745	triangular	3.086215
9746	supernova	3.0205827
9747	abilities	3.4725213
9748	profile	3.0308053
9749	sidewalk	2.649619
9750	overtaken	2.606444
9751	flies	2.6111076
9752	said	2.8281257
9753	gets	2.7421193
9754	photography	3.733224
9755	russian	2.7668788
9756	peterson	2.984147
9757	helpings	4.2698116
9758	tears	2.606444
9759	cites	2.7049246
9760	foothills	3.44019
9761	slug	2.6069674
9762	malleable	2.9720626
9763	718	3.0928986
9764	build	3.3016977
9765	securing	3.256588
9766	bet	3.4357522
9767	frenzied	2.606444
9768	rate	3.18437
9769	portrayed	2.9334762
9770	civilization	2.773143
9771	waits	2.6083307
9772	chuppies	3.030321
9773	inoculations	2.880051
9774	pinched	2.606444
9775	personalized	3.6412556
9776	legalization	3.061322
9777	signifies	3.271518
9778	lacks	2.606741
9779	freely	3.200277
9780	lifestyle	3.2900345
9781	busy	2.9742045
9782	cooperate	2.6890237
9783	conjunctive	3.0061564
9784	eid	3.6251864
9785	slanting	2.7558293
9786	revisit	3.0837793
9787	ripert	3.030321
9788	camões	3.030321
9789	ruling	2.7006109
9790	sloth	2.68372
9791	powerless	2.606444
9792	hosni	2.6085231
9793	safer	2.9238563
9794	hoping	3.3167348
9795	exploded	2.606444
9796	astoria	3.377966
9797	third	2.8407292
9798	reaction	2.6104946
9799	glutted	2.606444
9800	concert	3.424149
9801	oasis	3.734315
9802	tests	2.929229
9803	calf	3.1451268
9804	classified	2.8458338
9805	saving	3.4268827
9806	drained	2.606444
9807	liberal	2.705011
9808	peter	2.9980905
9809	rush	2.606681
9810	olympics	3.171834
9811	shine	4.0722265
9812	knotted	2.6244094
9813	inexorable	2.606444
9814	peace	3.441721
9815	indulgences	3.159992
9816	punks	2.606444
9817	stroh	3.0992393
9818	eggs	3.0693471
9819	reaffirm	3.5038383
9820	bomb	2.606444
9821	chimps	3.2187817
9822	rare	3.7488556
9823	virgins	3.0634148
9824	mountainous	2.6868277
9825	pleasantly	4.050295
9826	heathier	4.636478
9827	earned	4.1249647
9828	nieces	4.036293
9829	earthquake	2.606444
9830	prohibiting	2.7049174
9831	bylichka	3.030321
9832	irreversible	2.606444
9833	mnemonic	2.9977434
9834	halloo	3.0724635
9835	partner	3.8870952
9836	transform	3.2728975
9837	straw	2.6093132
9838	beaches	3.975788
9839	defence	2.641626
9840	unexpected	3.5718384
9841	prescriptive	2.9560099
9842	anchored	3.0176582
9843	wild	3.5551553
9844	awaiting	3.4625983
9845	travel	3.3098288
9846	picnicking	3.587288
9847	lacked	2.6095712
9848	pictured	3.1884232
9849	winds	2.6359997
9850	enormously	3.9855914
9851	wages	2.606444
9852	decisions	2.6211743
9853	alley	3.150202
9854	sideways	2.609396
9855	oversaw	3.4257507
9856	remedy	2.6201608
9857	uprising	2.606444
9858	analogous	2.7905176
9859	sourcing	3.120055
9860	abortions	2.606444
9861	total	3.1545208
9862	quick	3.3810387
9863	loan	3.0060399
9864	towered	2.9323301
9865	substitute	2.9636927
9866	loons	2.606686
9867	orthodox	2.9632604
9868	growl	2.606892
9869	sal	3.189219
9870	sheet	2.9512174
9871	diet	2.973198
9872	per	2.96087
9873	territorial	2.733422
9874	]”	3.030321
9875	journalist	2.606444
9876	expedition	3.0408459
9877	oink	3.3084114
9878	diplomat	2.817728
9879	coincide	3.0921888
9880	removal	2.6223147
9881	disco	3.1599746
9882	opposed	2.6857536
9883	navigate	3.2708316
9884	hubble	3.239719
9885	marriott	3.2513814
9886	vaccinated	2.9831731
9887	silly	2.610713
9888	bonanza	3.7073321
9889	unassuming	3.8702395
9890	kingsbridge	3.2899687
9891	able	3.2970977
9892	pit	2.606444
9893	wearing	2.8780105
9894	quotation	3.0089324
9895	marred	2.606444
9896	l	3.1578608
9897	gulls	2.8808
9898	in	2.9879618
9899	labeling	2.6076303
9900	quest	3.1883721
9901	prisms	3.0330236
9902	alfred	2.9930947
9903	product	3.3987927
9904	ur	3.2175987
9905	sized	3.1624243
9906	816	3.0404599
9907	greatness	3.6268501
9908	try	2.8898807
9909	ppv	2.60771
9910	majors	3.0583572
9911	throngs	2.9819226
9912	buddha	3.1242924
9913	robot	3.1842437
9914	donation	3.7099273
9915	implications	2.6245322
9916	venkatarmani	3.030321
9917	freudtoy	3.030321
9918	identitarian	2.607048
9919	emitters	2.740631
9920	swath	2.6091666
9921	).	3.030321
9922	ts	2.8018534
9923	laugh	4.0495825
9924	released	2.6620533
9925	lip	2.98076
9926	"""?"	3.030321
9927	fingernail	2.8399708
9928	obliged	2.8876233
9929	mtr	3.297113
9930	prey	2.606444
9931	muhammad	2.8832712
9932	mercer	2.8905904
9933	softening	2.9431927
9934	straightening	2.9585588
9935	overdose	2.606444
9936	):	3.030321
9937	lifeguards	3.4477887
9938	alumnae	4.1974916
9939	thai	3.0924153
9940	turnings	2.9550261
9941	le	2.981483
9942	hereafter	2.8937728
9943	attempt	2.606444
9944	banksters	2.606444
9945	lilienfeld	3.030321
9946	registered	2.974014
9947	prodigious	3.4074767
9948	historians	2.8205965
9949	react	2.606444
9950	tortured	2.606444
9951	re	2.9237983
9952	paced	3.0275722
9953	undead	2.606444
9954	unaffiliated	2.6392038
9955	handsome	4.3228
9956	passing	2.6478376
9957	berkshires	3.3839514
9958	rubs	3.0425482
9959	delivery	3.1545045
9960	barron	2.6187904
9961	awesome	5.064266
9962	fishkill	2.606444
9963	arroyo	2.8103273
9964	bring	3.2315197
9965	cuban	3.1018875
9966	smuggler	2.703791
9967	prying	2.6067162
9968	starbuck	2.9990985
9969	curiosities	3.414812
9970	dreadful	2.606444
9971	autonomous	3.008886
9972	bed	2.6353242
9973	fraud	2.606444
9974	safeguard	2.9547865
9975	keynote	3.4617784
9976	denounced	2.606444
9977	democrat	2.6197767
9978	worship	3.2614322
9979	sanctioned	2.6152887
9980	([	3.030321
9981	satellite	2.8271224
9982	quondam	2.9127963
9983	scenes	2.9636807
9984	assertion	2.67065
9985	cynical	2.606444
9986	midwest	2.6533933
9987	ailing	2.606444
9988	plunge	2.6310036
9989	ho	2.6512008
9990	vibrantly	3.5276113
9991	honoring	3.7120423
9992	roughly	2.9698613
9993	lifespan	3.0650272
9994	pays	3.126833
9995	introducing	3.6682692
9996	lily	3.0447836
9997	wagner	2.980641
9998	50083541se3	3.030321
9999	writings	2.9594429
10000	loved	4.659795
10001	punishable	2.606444
10002	facts	2.6075797
10003	cache	3.0076156
10004	drawing	3.021605
10005	disabilities	3.025097
10006	pared	2.936555
10007	psychotherapeutic	3.0116048
10008	kentucky	2.8887243
10009	fixing	2.6231213
10010	cents	3.171513
10011	sci	3.044544
10012	subway	2.686576
10013	humane	3.1343827
10014	point0	3.030321
10015	chef	3.719018
10016	generators	2.6621983
10017	habit	2.9465103
10018	linen	3.0306635
10019	incongruities	2.6221383
10020	beautiful	4.9504347
10021	celery	2.9916098
10022	practices	2.940089
10023	prolonging	2.606444
10024	freaking	2.606444
10025	constitutionality	2.9136598
10026	ambition	3.094608
10027	paranoia	2.606444
10028	displaced	2.606444
10029	relative	2.7948773
10030	leapt	3.044454
10031	john	3.012021
10032	backup	2.958187
10033	operators	2.725017
10034	sacs	2.9700122
10035	jesuit	2.871642
10036	banyan	3.0658336
10037	adjutant	2.8774366
10038	museums	3.6818633
10039	fights	2.606814
10040	dustman	3.2307112
10041	detains	2.606444
10042	dral	3.010164
10043	antiquaries	3.0018353
10044	sandinistas	3.030321
10045	korea	2.9909494
10046	substantial	3.0221703
10047	ounces	3.153347
10048	interests	3.0186715
10049	monitor	2.6267478
10050	criminal	2.606444
10051	arriving	2.9854195
10052	hundred	2.860819
10053	culinary	3.8313408
10054	mcguire	2.822523
10055	seasonal	3.457986
10056	sheraton	3.1128235
10057	reason	2.6067913
10058	macanese	3.030321
10059	boost	3.9245765
10060	want	2.759005
10061	abandon	2.606444
10062	cant	2.606444
10063	properly	2.6275213
10064	angolini	3.030321
10065	wv	2.9594498
10066	ultimate	3.687988
10067	inroads	3.1244774
10068	reflects	3.2104528
10069	coathanger	2.868266
10070	2	3.0031698
10071	karl	3.000479
10072	rub	3.1839674
10073	palestine	2.606444
10074	backdrop	3.5754673
10075	mehdiabadi	3.030321
10076	raises	2.8495784
10077	legendary	3.8586917
10078	intensity	2.931248
10079	payments	2.7657897
10080	tossed	2.606444
10081	zheng	3.092219
10082	cleared	2.8736947
10083	replicate	3.0322516
10084	g	3.0414665
10085	stripe	2.9560175
10086	tells	2.6346178
10087	observe	3.1228642
10088	roof	3.2385237
10089	evenings	4.11916
10090	injection	2.8225365
10091	pleads	2.606444
10092	foreshadows	2.6137328
10093	eurasian	2.8953285
10094	threads	2.7150872
10095	470	3.1660903
10096	nepthys	3.030321
10097	sharpe	2.821963
10098	ocean	3.3323383
10099	fleeting	2.8820124
10100	advocacy	3.0393198
10101	adversary	2.6069434
10102	neal	3.1013467
10103	critical	2.6230032
10104	fraternal	3.7580311
10105	traditionally	3.0205126
10106	nasdaq	2.8304555
10107	cisco	2.833133
10108	shipping	2.975409
10109	licenses	3.0446036
10110	beliefs	2.825925
10111	johnlopresti	3.030321
10112	compels	2.656527
10113	lacey	3.0263608
10114	unchallenged	2.6083505
10115	lowcountry	3.5309486
10116	became	2.8431427
10117	rice	3.0600379
10118	fred	3.0885193
10119	euphoric	4.326408
10120	fabled	3.319705
10121	mark	3.0497432
10122	cures	3.4245708
10123	scandal	2.606444
10124	challenged	2.9127595
10125	lapis	3.061287
10126	kicked	2.606444
10127	easter	2.991856
10128	pages	3.012127
10129	evans	3.0534017
10130	sued	2.606444
10131	publications	3.0990682
10132	receivers	3.0968843
10133	grave	2.606444
10134	dense	2.6099484
10135	powered	3.0755897
10136	kings	3.292657
10137	clouds	3.094136
10138	/	2.9705467
10139	acid	2.6132996
10140	fascinated	3.8184772
10141	calling	2.609396
10142	poppy	3.2375183
10143	conventional	2.9559865
10144	continuing	2.7359557
10145	formulas	2.9730654
10146	white	2.7484117
10147	battalions	2.6379008
10148	rubbish	2.606444
10149	shorter	2.9805057
10150	safeguards	2.6298862
10151	residence	3.0037286
10152	preventive	3.0250041
10153	astrologers	3.1004195
10154	behaved	2.8119535
10155	terrorism	2.606444
10156	moat	3.155482
10157	facial	3.1823077
10158	merriman	2.8689578
10159	downturn	2.606444
10160	served	3.3082225
10161	calm	3.3522115
10162	appointment	3.0977435
10163	seaborne	2.7829921
