Word,Value,Freq,NN_Rank
paragraph,-0.66860574,1,5716
hunters,-0.6687284,3,5717
each,-0.66874856,37,5718
problems.i,-0.66876996,1,5719
billions,-0.6689744,4,5720
pull,-0.66987574,11,5721
generates,-0.6699742,1,5722
errors,-0.6700159,3,5723
function,-0.6702161,3,5724
unmoral,-0.6702808,1,5725
century,-0.67046297,2,5726
stirred,-0.6712457,1,5727
worse,-0.6713936,52,5728
individuals,-0.67184955,22,5729
interact,-0.67185754,2,5730
sufficient,-0.6719653,1,5731
cultural,-0.6720542,3,5732
because,-0.6720613,313,5733
clearly,-0.67242754,13,5734
churchgoer,-0.6727202,1,5735
atmosphere,-0.67275953,3,5736
biases,-0.6731916,3,5737
creating,-0.6732062,9,5738
knew,-0.6733129,24,5739
shacks,-0.6733538,1,5740
bedroom,-0.6734194,2,5741
overseeing,-0.67382514,1,5742
volcano,-0.6738293,1,5743
shaming,-0.6744437,1,5744
store,-0.67477095,6,5745
obese,-0.67546,6,5746
out,-0.67570627,386,5747
practice,-0.6761964,4,5748
temperature,-0.67657256,7,5749
metric,-0.677001,1,5750
fit,-0.67701733,5,5751
relevance,-0.6771364,1,5752
stack,-0.6778197,1,5753
matches,-0.6779542,1,5754
attacks,-0.67796654,29,5755
keep,-0.6786766,55,5756
explaining,-0.6790153,2,5757
tail,-0.67916036,2,5758
intent,-0.6794286,1,5759
advance,-0.6798512,4,5760
intended,-0.68016267,6,5761
reallly,-0.6801951,1,5762
eliminate,-0.6802384,2,5763
bolder,-0.6802485,1,5764
rife,-0.68025047,2,5765
digging,-0.68036497,2,5766
command,-0.6804721,1,5767
intelligent,-0.68100333,4,5768
pellets,-0.6811073,5,5769
dial,-0.6814045,1,5770
uneducated,-0.681414,2,5771
most,-0.68153876,96,5772
ta,-0.68155766,4,5773
preferable,-0.6815891,1,5774
part,-0.681597,53,5775
legislators,-0.6816569,1,5776
targeting,-0.68179834,2,5777
shudder,-0.6822748,1,5778
drink,-0.68325007,10,5779
campaign,-0.6839834,13,5780
millenia,-0.68433195,1,5781
confrontations,-0.6844268,1,5782
stock,-0.6847397,2,5783
reliable,-0.6847539,2,5784
prosecutor,-0.68506134,1,5785
height,-0.685305,1,5786
canceled,-0.68535537,1,5787
accountable,-0.68555856,4,5788
error,-0.6855973,5,5789
belongs,-0.68611115,2,5790
respectful,-0.6862626,2,5791
blank,-0.6869832,1,5792
plaintiffs,-0.68706477,1,5793
could,-0.68714565,286,5794
watson,-0.68741226,4,5795
curtail,-0.6878376,1,5796
university,-0.688091,7,5797
previously,-0.68829966,1,5798
widespread,-0.68830544,5,5799
pedophilia,-0.6886977,1,5800
honest,-0.68870026,3,5801
generation,-0.68897325,7,5802
challenge,-0.6889864,3,5803
remark,-0.68936,1,5804
unlikely,-0.6893901,1,5805
concentrate,-0.68940264,1,5806
owners,-0.6894761,7,5807
naught,-0.69002575,1,5808
tensions,-0.6903628,4,5809
beaten,-0.69040155,2,5810
stove,-0.6906663,1,5811
endless,-0.6908657,3,5812
clothing,-0.69126856,2,5813
iranian,-0.69132113,1,5814
indonesians,-0.6914531,2,5815
(,-0.69155025,50,5816
floyd,-0.69162357,1,5817
',-0.69163114,31,5818
latino,-0.69205296,1,5819
negatively,-0.69252944,4,5820
probable,-0.69289327,1,5821
objective,-0.69312304,1,5822
implementing,-0.69312507,1,5823
or,-0.69388837,436,5824
android,-0.6941936,1,5825
throws,-0.69421196,2,5826
finish,-0.69423246,2,5827
barrier,-0.6947336,7,5828
psychiatric,-0.69483244,1,5829
ejected,-0.69609255,2,5830
infuriates,-0.6961235,2,5831
radical,-0.6961584,1,5832
heartburn,-0.6964576,1,5833
jumped,-0.6965064,2,5834
combination,-0.6969332,1,5835
trial,-0.6971818,6,5836
believing,-0.69751453,1,5837
scramble,-0.69779325,1,5838
rolled,-0.69799197,1,5839
fascinated,-0.6980209,1,5840
hold,-0.6983739,8,5841
subject,-0.6989349,6,5842
thrown,-0.6991432,7,5843
tar,-0.69949937,1,5844
turned,-0.69965917,16,5845
guests,-0.69976324,1,5846
fbi,-0.69993186,4,5847
actively,-0.7005751,2,5848
peers,-0.70104,3,5849
volcanoes,-0.7011738,1,5850
societies,-0.7013599,2,5851
bin,-0.7015271,3,5852
disturbs,-0.70202,1,5853
customer,-0.70213324,2,5854
punishment,-0.70226324,12,5855
promised,-0.7023645,1,5856
equaling,-0.7025651,1,5857
scandal,-0.70279783,1,5858
mental,-0.70288557,34,5859
necessity,-0.70344234,1,5860
proof,-0.7034867,6,5861
doubling,-0.7035258,1,5862
careful,-0.7037974,13,5863
fund,-0.70383966,2,5864
broadcasted,-0.7038907,1,5865
somebody,-0.7040643,17,5866
hundred,-0.70413756,3,5867
prohibitive,-0.7044064,1,5868
saudi,-0.7045339,12,5869
rubber,-0.7052175,1,5870
suite,-0.7053622,1,5871
size,-0.7064748,11,5872
occupying,-0.7064974,1,5873
taiwan,-0.7070919,6,5874
prisons,-0.7071985,4,5875
hush,-0.7072438,1,5876
cattle,-0.7076243,7,5877
colonoscopy,-0.70776534,2,5878
unpunished,-0.70778024,1,5879
dim,-0.70779145,1,5880
considered,-0.7079021,15,5881
want,-0.7079086,142,5882
did,-0.7082833,297,5883
screaming,-0.7084911,3,5884
involved,-0.7085898,51,5885
feared,-0.7086978,2,5886
previous,-0.70874774,5,5887
rounds,-0.7088791,1,5888
right,-0.708997,139,5889
pakistan,-0.7092521,11,5890
owes,-0.70929456,1,5891
income,-0.7093731,3,5892
specifically,-0.70953804,4,5893
corruption,-0.7105987,14,5894
technology,-0.7109163,6,5895
unnoticed,-0.710992,2,5896
requires,-0.7112137,2,5897
horse,-0.71124375,4,5898
flip,-0.7113563,2,5899
"""",-0.71151084,263,5900
class,-0.7116919,8,5901
around,-0.71275544,93,5902
set,-0.71351266,17,5903
defended,-0.7135185,1,5904
tolerant,-0.71395874,2,5905
like,-0.71418506,575,5906
plug,-0.7144128,2,5907
keeping,-0.7144609,11,5908
stats,-0.7151459,1,5909
vent,-0.7153029,2,5910
wallet,-0.7153043,1,5911
strangers,-0.7154128,1,5912
options,-0.71546865,7,5913
carnivorous,-0.7155816,1,5914
meanwhile,-0.7156245,4,5915
ate,-0.71602255,2,5916
grain,-0.71613365,1,5917
persist,-0.7161892,1,5918
conform,-0.7165542,1,5919
units,-0.7166174,1,5920
iran,-0.71664,3,5921
buyers,-0.7170726,1,5922
waant,-0.717546,1,5923
examined,-0.7180127,2,5924
petrified,-0.71814674,1,5925
nt,-0.7182099,71,5926
affiliate,-0.71845114,2,5927
theat,-0.71847785,1,5928
perfectly,-0.7186868,3,5929
aisle,-0.7188841,1,5930
boyfriend,-0.71894443,7,5931
disconnect,-0.7194662,1,5932
people.i,-0.7196872,1,5933
occasions,-0.7204258,1,5934
verification,-0.72062767,1,5935
pellet,-0.7208165,1,5936
poach,-0.7211231,1,5937
hussein,-0.72130024,3,5938
disguise,-0.7213297,1,5939
does,-0.7214892,131,5940
examining,-0.72149116,1,5941
consumers,-0.7215639,2,5942
accounted,-0.72170883,1,5943
ceases,-0.7218926,1,5944
n.,-0.7222387,1,5945
sensationalized,-0.7222643,2,5946
disloyal,-0.7225397,1,5947
volume,-0.72256505,1,5948
wander,-0.72264266,1,5949
nation,-0.72267747,23,5950
men,-0.72300273,55,5951
marched,-0.7230571,2,5952
race,-0.7232312,9,5953
discuss,-0.7235962,4,5954
cancel,-0.72402847,2,5955
quiet,-0.72414076,3,5956
encountered,-0.7244565,1,5957
naive,-0.7247747,1,5958
comply,-0.7248434,2,5959
exchange,-0.72487503,1,5960
hilarious,-0.72493404,2,5961
pool,-0.72501826,3,5962
case,-0.72521794,45,5963
shoe,-0.7253513,2,5964
hurry,-0.7253882,2,5965
relevant,-0.72561526,5,5966
personally,-0.72576654,9,5967
leg,-0.72586846,7,5968
needless,-0.7261586,2,5969
walked,-0.72620046,3,5970
wrongly,-0.7262294,1,5971
east,-0.72654647,37,5972
pakistani,-0.7268968,1,5973
takeover,-0.7272121,3,5974
deems,-0.7276308,1,5975
powerbars,-0.7279376,1,5976
extremes,-0.72814274,1,5977
europe,-0.72848,8,5978
impeach,-0.7289921,1,5979
profit,-0.72905374,8,5980
depress,-0.7291761,1,5981
unemployment,-0.72953665,2,5982
affect,-0.7297839,17,5983
difference,-0.72988665,13,5984
invention,-0.72991747,1,5985
spent,-0.7300272,9,5986
vast,-0.7302053,4,5987
rash,-0.73024917,1,5988
latest,-0.7303967,4,5989
pills,-0.7305294,2,5990
mistaking,-0.73104155,1,5991
frustrated,-0.7313656,4,5992
considering,-0.73195875,12,5993
disgusts,-0.73199266,4,5994
orgs,-0.73211515,1,5995
halloween,-0.73215055,5,5996
pathetic,-0.73221606,4,5997
was,-0.7322676,917,5998
entitled,-0.7323097,1,5999
inherent,-0.7323886,1,6000
ensue,-0.73272955,1,6001
willingly,-0.7327467,5,6002
attacked,-0.7332104,17,6003
absolute,-0.7336762,2,6004
step,-0.73380506,15,6005
viewpoint,-0.7340494,1,6006
caught,-0.73436415,19,6007
range,-0.7346052,4,6008
minute,-0.734636,3,6009
larger,-0.7349725,5,6010
infected,-0.73518634,7,6011
ingrained,-0.73549974,1,6012
prejudices,-0.7355886,1,6013
short,-0.7355995,21,6014
demand,-0.735993,2,6015
insults,-0.7362371,2,6016
hood,-0.7368865,1,6017
korea,-0.73702216,5,6018
happenning,-0.7371689,1,6019
hong,-0.7371907,5,6020
thoroughly,-0.737213,3,6021
location,-0.73726785,5,6022
capitol,-0.7373682,1,6023
aspects,-0.7373906,2,6024
solitary,-0.73769283,2,6025
vigilante,-0.73777694,1,6026
sphere,-0.7382786,1,6027
dust,-0.7382965,1,6028
badass,-0.7383971,1,6029
seed,-0.73887813,1,6030
confusing,-0.73899555,2,6031
quarters,-0.7390571,1,6032
quoted,-0.7392434,1,6033
"""even",-0.7393033,2,6034
backyard,-0.7393363,1,6035
negate,-0.73946977,1,6036
dna,-0.73949695,1,6037
pies,-0.73961556,1,6038
culture,-0.740547,18,6039
jail,-0.74062395,14,6040
likely,-0.7408845,23,6041
punched,-0.74095696,1,6042
than,-0.7409597,155,6043
luxury,-0.74097973,4,6044
giggles,-0.7414682,1,6045
appeal,-0.7418708,5,6046
threats,-0.7426595,5,6047
permit,-0.743933,1,6048
wearing,-0.7442327,4,6049
bline,-0.74445355,1,6050
immune,-0.74513006,3,6051
tripped,-0.74515444,1,6052
markets,-0.7453028,1,6053
biting,-0.7454156,1,6054
makeshift,-0.74555874,1,6055
queen,-0.74577916,4,6056
denies,-0.7458968,1,6057
having,-0.7461847,76,6058
hose,-0.7463802,1,6059
shooting,-0.746408,32,6060
punished,-0.7468394,15,6061
over,-0.74703777,199,6062
burner,-0.7481518,1,6063
worst,-0.74886775,17,6064
residence,-0.749179,1,6065
productivity,-0.7495503,1,6066
muslim,-0.75007176,23,6067
maximum,-0.7501942,3,6068
worlds,-0.7502738,2,6069
hijacking,-0.75051284,1,6070
ubiquity,-0.75063515,1,6071
devoted,-0.7508502,1,6072
wuold,-0.7510961,1,6073
jeeze,-0.75115275,1,6074
happen,-0.7513336,91,6075
related,-0.7514012,14,6076
runway,-0.75155663,1,6077
overall,-0.7516354,7,6078
presenting,-0.75177795,1,6079
costing,-0.75242305,2,6080
marketing,-0.75280833,1,6081
investigated,-0.75282073,5,6082
likelihood,-0.75384396,2,6083
agencies,-0.7539748,4,6084
mind,-0.75415117,19,6085
feminist,-0.75450957,1,6086
starbucks,-0.7548521,2,6087
be,-0.7551741,1066,6088
judgement,-0.755621,1,6089
bob,-0.75566363,3,6090
front,-0.75585365,12,6091
gave,-0.75597966,11,6092
lingo,-0.75627387,1,6093
factors,-0.7562875,2,6094
might,-0.75649965,59,6095
leaked,-0.7568214,2,6096
determined,-0.75720507,2,6097
breaking,-0.75726354,5,6098
extent,-0.757651,4,6099
sorts,-0.75775814,1,6100
headline,-0.7585203,1,6101
thoose,-0.75885767,1,6102
vegetarian,-0.7592347,1,6103
stay,-0.75960505,29,6104
utter,-0.759827,1,6105
condemn,-0.7598367,1,6106
forgot,-0.7601471,2,6107
turbines,-0.76031995,3,6108
theme,-0.76040834,3,6109
alot,-0.76041996,8,6110
break,-0.7605318,10,6111
peoples,-0.7607756,10,6112
contract,-0.76140696,4,6113
fly,-0.76150674,2,6114
£,-0.761931,1,6115
institutions,-0.7623701,2,6116
richest,-0.76286393,1,6117
prostitution,-0.7630733,1,6118
fans,-0.7632396,6,6119
divide,-0.76335347,6,6120
toys,-0.76350355,1,6121
listing,-0.7635325,1,6122
inot,-0.7647533,1,6123
throat,-0.7648895,1,6124
newer,-0.76495767,1,6125
owed,-0.7649716,1,6126
exotic,-0.7651461,1,6127
gil,-0.765293,1,6128
curves,-0.7658371,1,6129
earned,-0.7660892,4,6130
outrun,-0.7660978,1,6131
fear,-0.76610124,37,6132
masters,-0.76621497,2,6133
merged,-0.76637423,1,6134
fired,-0.7664786,10,6135
altering,-0.7665446,1,6136
began,-0.7665577,8,6137
even,-0.76666665,242,6138
engage,-0.7678551,1,6139
where,-0.7678789,150,6140
rounded,-0.7681328,1,6141
dry,-0.7683972,4,6142
completly,-0.7684898,1,6143
laying,-0.7686504,2,6144
loathsome,-0.7689252,1,6145
laughing,-0.7690017,2,6146
time,-0.7691518,222,6147
traditionally,-0.7692692,1,6148
tabs,-0.7692933,1,6149
newsworthy,-0.76961136,2,6150
classes,-0.76965314,1,6151
outfit,-0.7699744,1,6152
count,-0.7700216,7,6153
relaxing,-0.77021426,1,6154
goods,-0.7702174,4,6155
impressive,-0.7702899,1,6156
collapse,-0.7712334,2,6157
imf,-0.7717935,1,6158
approach,-0.77213866,4,6159
condemned,-0.77266634,3,6160
merited,-0.77268803,1,6161
differently,-0.77286434,3,6162
uncomfortable,-0.7732444,3,6163
democrat,-0.77340114,4,6164
map,-0.77349514,1,6165
views,-0.7736317,7,6166
islamic,-0.7738103,13,6167
half,-0.77391857,9,6168
looming,-0.7739527,1,6169
cellphone,-0.77412367,1,6170
willing,-0.77428234,11,6171
believer,-0.77463865,1,6172
content,-0.7748035,7,6173
month,-0.7748716,9,6174
policemen,-0.7750067,1,6175
stand,-0.775218,24,6176
picket,-0.7752699,1,6177
routines,-0.77570325,1,6178
cancelled,-0.77638996,1,6179
doing,-0.77706814,101,6180
exempt,-0.7773979,2,6181
phone,-0.7774338,5,6182
la,-0.7777373,3,6183
creative,-0.77779496,1,6184
arounf,-0.77792203,1,6185
factually,-0.7779505,1,6186
maduro,-0.7785691,1,6187
liquid,-0.7786176,1,6188
on,-0.7790537,692,6189
talk,-0.7795105,25,6190
fun,-0.7797246,12,6191
judgment,-0.77997506,1,6192
known,-0.78021085,20,6193
fabricated,-0.7802638,1,6194
clearing,-0.78040373,1,6195
supermarket,-0.7805465,1,6196
naturally,-0.78068364,1,6197
staffers,-0.7808689,1,6198
eliminating,-0.78091955,2,6199
operating,-0.7810302,1,6200
ridding,-0.7811445,1,6201
simply,-0.78125024,27,6202
cellmate,-0.78173935,1,6203
worth,-0.7821133,12,6204
calculated,-0.78213626,2,6205
japanese,-0.78237796,4,6206
quits,-0.7824187,1,6207
participating,-0.7828227,1,6208
charisma,-0.7829052,1,6209
quotas,-0.7830104,2,6210
stream,-0.7836709,1,6211
promising,-0.7837099,3,6212
concur,-0.7837818,1,6213
pin,-0.78415215,3,6214
expressly,-0.78418833,1,6215
murderous,-0.7845239,1,6216
lobbying,-0.7847868,2,6217
dealing,-0.78489876,7,6218
once,-0.78491104,20,6219
procreating,-0.7856637,1,6220
monkeys,-0.785676,3,6221
emit,-0.78575325,1,6222
intolerance,-0.78576654,1,6223
people,-0.7858149,1109,6224
sitting,-0.7859811,2,6225
concentrated,-0.7865449,1,6226
trying,-0.7868114,123,6227
correctly,-0.78686404,1,6228
guerrilla,-0.78694296,1,6229
showing,-0.78702,10,6230
observed,-0.7871429,1,6231
agreements,-0.78728557,1,6232
foisted,-0.7884808,1,6233
focus,-0.7885957,14,6234
regularly,-0.78929657,2,6235
lacking,-0.78940064,2,6236
rates,-0.78990614,9,6237
racetracks,-0.790094,1,6238
mexican,-0.790578,5,6239
poorly,-0.7908155,3,6240
intrigued,-0.7908813,2,6241
indication,-0.79094934,1,6242
reporters,-0.79101723,1,6243
builds,-0.7912039,2,6244
maddening,-0.79121894,1,6245
comic,-0.79194677,1,6246
wasted,-0.7920137,6,6247
unethical,-0.7920753,2,6248
chickens,-0.79222465,3,6249
stimulate,-0.7924807,1,6250
fascinate,-0.79255223,1,6251
cnn,-0.7926983,5,6252
comedian,-0.7929437,1,6253
intruders,-0.7930104,1,6254
appears,-0.7931366,7,6255
dividers,-0.79323506,1,6256
evil,-0.7933528,10,6257
sympathizer,-0.7933549,1,6258
acknowledged,-0.79340434,1,6259
reciprocating,-0.79435897,1,6260
demonstrated,-0.7943665,1,6261
waging,-0.7947284,1,6262
coudl,-0.7953597,1,6263
wide,-0.795369,2,6264
strip,-0.7954451,3,6265
broadcasting,-0.795836,1,6266
bits,-0.7959386,1,6267
electricity,-0.79615337,1,6268
advances,-0.7962549,2,6269
pie,-0.796483,3,6270
penalties,-0.79666877,1,6271
vanish,-0.79688597,1,6272
construction,-0.79859126,1,6273
taliban,-0.7989784,7,6274
saying,-0.7996535,14,6275
ahve,-0.79977846,1,6276
procedures,-0.79989547,1,6277
manufacture,-0.80027854,1,6278
nonetheless,-0.800302,1,6279
gate,-0.80030584,2,6280
activities,-0.8003502,7,6281
budding,-0.80035436,1,6282
proves,-0.80036676,4,6283
resent,-0.8004291,1,6284
concept,-0.8005446,4,6285
semiretired,-0.8006489,1,6286
movie,-0.80069405,3,6287
bigotry,-0.8014291,1,6288
rotten,-0.8016179,1,6289
taser,-0.8017789,1,6290
jealous,-0.8022694,5,6291
moral,-0.8023913,5,6292
items,-0.8025289,3,6293
vacuum,-0.8030378,1,6294
stands,-0.80337596,3,6295
moraly,-0.8034358,1,6296
sit,-0.80372286,14,6297
events,-0.80404353,17,6298
prides,-0.80421174,1,6299
closets,-0.80428,1,6300
office,-0.8043706,23,6301
methods,-0.80480814,3,6302
attempt,-0.80527645,10,6303
deem,-0.8057654,1,6304
radicals,-0.80581355,1,6305
starting,-0.80609727,20,6306
automatically,-0.8061898,2,6307
earn,-0.80746645,4,6308
skills,-0.80783844,3,6309
grew,-0.8078586,4,6310
acted,-0.8083124,1,6311
occured,-0.80832577,2,6312
handful,-0.8083352,2,6313
disregards,-0.8091527,1,6314
ones,-0.8101272,44,6315
opening,-0.81081283,5,6316
handler,-0.8108676,6,6317
thought,-0.8109292,78,6318
much,-0.81142426,216,6319
bikes,-0.81149495,1,6320
decade,-0.81159365,3,6321
enjoying,-0.8117182,2,6322
toy,-0.81252575,1,6323
overshadowed,-0.8126728,2,6324
wing,-0.81285125,2,6325
minorites,-0.81292886,1,6326
rent,-0.81324863,3,6327
pollute,-0.8132488,1,6328
hot,-0.8134196,12,6329
testing,-0.8135033,7,6330
muscle,-0.81353384,1,6331
freely,-0.81359947,2,6332
attempting,-0.8137253,6,6333
force,-0.81395113,23,6334
genuinely,-0.8142218,1,6335
won,-0.81429935,11,6336
played,-0.8143548,5,6337
multiple,-0.8146439,12,6338
bite,-0.81485236,5,6339
mustard,-0.8155557,5,6340
mood,-0.81564796,1,6341
irreconcilable,-0.8160038,1,6342
robbery,-0.81600845,5,6343
something,-0.8164108,235,6344
opened,-0.81652856,3,6345
compromise,-0.8174752,2,6346
corpses,-0.8175275,1,6347
mutated,-0.81779754,2,6348
candidate,-0.8185276,5,6349
alternatives,-0.8185357,3,6350
forgetting,-0.81873393,1,6351
surprising,-0.81916666,9,6352
watching,-0.81940264,7,6353
reforming,-0.8196105,1,6354
horns,-0.8200104,2,6355
blames,-0.82055146,3,6356
trailer,-0.8215101,5,6357
selling,-0.82151717,8,6358
dissapointment,-0.82190096,1,6359
sociological,-0.8222327,1,6360
motive,-0.8223848,6,6361
massie,-0.8224759,1,6362
improper,-0.8232059,2,6363
snowflake,-0.8237672,1,6364
baseball,-0.823954,1,6365
section,-0.824003,4,6366
risky,-0.8244297,4,6367
sans,-0.82463336,1,6368
private,-0.82497656,11,6369
repeated,-0.8257179,2,6370
satellite,-0.82596415,2,6371
periods,-0.82597363,1,6372
exacerbating,-0.82602245,1,6373
homosexuality,-0.8261789,3,6374
passwords,-0.8262862,1,6375
tiptoe,-0.8264168,1,6376
federal,-0.82641906,13,6377
invited,-0.82705605,1,6378
another,-0.8272377,121,6379
heel,-0.82758725,1,6380
retailers,-0.82776976,1,6381
announced,-0.8282513,2,6382
oral,-0.82854366,3,6383
super,-0.8287525,8,6384
facts,-0.8294996,18,6385
affairs,-0.82961285,3,6386
negatives,-0.8298715,1,6387
recognized,-0.8304089,3,6388
broadband,-0.83045864,1,6389
professionals,-0.83074343,2,6390
dollars,-0.830781,14,6391
monitored,-0.83079123,2,6392
cooperates,-0.8310424,1,6393
steal,-0.8321725,5,6394
umbrella,-0.83239913,1,6395
one,-0.83244294,333,6396
originally,-0.83267236,2,6397
interaction,-0.8327233,2,6398
interesting,-0.8327799,57,6399
talks,-0.8328997,20,6400
haunches,-0.833673,2,6401
procedure,-0.8343039,2,6402
blasphemed,-0.83434755,1,6403
opener,-0.8346432,1,6404
promotes,-0.83531153,1,6405
maintaining,-0.835539,3,6406
subsidies,-0.8356102,2,6407
downer,-0.8358714,2,6408
pump,-0.83604085,1,6409
millennials,-0.8360727,1,6410
stars,-0.83615476,3,6411
buffet,-0.8362318,1,6412
mistake,-0.8363051,4,6413
apprehensive,-0.8365947,1,6414
rides,-0.8367193,5,6415
rapists,-0.8368435,1,6416
wondered,-0.8368809,4,6417
but,-0.83697104,742,6418
line,-0.83733654,15,6419
primarily,-0.837589,2,6420
oppose,-0.8379226,2,6421
smaller,-0.83893347,6,6422
counts,-0.83907187,5,6423
residue,-0.8392149,2,6424
guise,-0.8394345,1,6425
targets,-0.83948684,2,6426
fountains,-0.8396232,3,6427
bad,-0.8397855,184,6428
show,-0.8404485,54,6429
regulate,-0.8405643,1,6430
department,-0.8408378,9,6431
assets,-0.8408623,2,6432
tiring,-0.840961,2,6433
argues,-0.8411155,1,6434
straighten,-0.841356,1,6435
branded,-0.8415282,2,6436
ballot,-0.8416006,1,6437
whereby,-0.8419813,1,6438
probably,-0.84224415,60,6439
wrist,-0.84249556,1,6440
shutter,-0.8425906,1,6441
kings,-0.8429722,2,6442
gazillion,-0.84334254,1,6443
thinking,-0.8434251,42,6444
things,-0.8436972,223,6445
nose,-0.8442139,1,6446
proven,-0.84450626,3,6447
syringe,-0.8450153,2,6448
cell,-0.84517735,4,6449
based,-0.84531116,15,6450
exacly,-0.8454495,1,6451
ss,-0.8455595,3,6452
salary,-0.8455671,3,6453
arab,-0.8465154,2,6454
plus,-0.8465165,7,6455
picking,-0.8470141,1,6456
institute,-0.8475358,3,6457
greenhouse,-0.84812987,2,6458
upside,-0.8481302,1,6459
exploit,-0.8482837,4,6460
%,-0.8484292,22,6461
allow,-0.84926915,10,6462
basketball,-0.849405,1,6463
funds,-0.8494301,1,6464
mosquitoes,-0.8495643,1,6465
barbecue,-0.849635,1,6466
stole,-0.8499916,2,6467
forming,-0.8500402,1,6468
bully,-0.8506039,2,6469
nowadays,-0.8509189,8,6470
engaging,-0.85116214,2,6471
prospect,-0.85155696,1,6472
accord,-0.85178506,2,6473
yahoo,-0.85193425,4,6474
instance,-0.8519567,3,6475
plastic,-0.85206604,3,6476
regionally,-0.85227334,1,6477
hitler,-0.8522779,3,6478
hitting,-0.8526733,5,6479
demonstration,-0.85271215,2,6480
occurence,-0.85279775,1,6481
temporary,-0.8528667,5,6482
declared,-0.85311574,2,6483
legally,-0.8531901,6,6484
cutting,-0.8537047,1,6485
restraints,-0.8539939,1,6486
gear,-0.85406554,2,6487
screen,-0.8541942,1,6488
cracks,-0.85424155,2,6489
machinery,-0.85435885,1,6490
percentage,-0.85492086,1,6491
inevitably,-0.8549899,2,6492
consist,-0.8550202,1,6493
inmate,-0.8550316,1,6494
establishing,-0.85505044,1,6495
hair,-0.8550732,2,6496
disappoints,-0.8550772,1,6497
giants,-0.8556422,1,6498
expected,-0.85580915,4,6499
goes,-0.855998,35,6500
abhorrent,-0.8565526,1,6501
pulse,-0.8567497,1,6502
pacifist,-0.85699725,1,6503
refuse,-0.857097,6,6504
long,-0.8571962,87,6505
real,-0.85729635,41,6506
agreement,-0.85807633,5,6507
